img,z,conf_full1920,conf_sahi,conf_union
1692846974.373568,,0.7435,0.7245,0.7435
1692846974.406040,,0.7265,0.7024,0.7265
1692846974.438068,,0.7279,0.748,0.748
1692846974.473868,,0.7344,0.7376,0.7376
1692846974.505704,,0.7404,0.7198,0.7404
1692846974.538136,,0.7333,0.7575,0.7575
1692846974.573724,,0.7268,0.7537,0.7537
1692846974.605613,,0.7249,0.7353,0.7353
1692846974.637557,,0.7135,0.6949,0.7135
1692846974.673547,,0.7287,0.6736,0.7287
1692846974.705538,,0.7361,0.7287,0.7361
1692846974.737528,,0.7046,0.7215,0.7215
1692846974.773754,,0.7109,0.7353,0.7353
1692846974.805638,,0.7035,0.7019,0.7035
1692846974.837674,,0.6917,0.7087,0.7087
1692846974.873698,,0.7022,0.6613,0.7022
1692846974.905527,,0.707,0.6521,0.707
1692846974.937581,,0.6991,0.6834,0.6991
1692846974.973851,,0.7005,0.7058,0.7058
1692846975.005612,,0.7066,0.7352,0.7352
1692846975.037682,,0.6947,0.708,0.708
1692846975.073494,,0.7146,0.67,0.7146
1692846975.105631,,0.6997,0.6422,0.6997
1692846975.137527,,0.6842,0.7157,0.7157
1692846975.173494,,0.7239,0.7571,0.7571
1692846975.205518,,0.7292,0.7523,0.7523
1692846975.237523,,0.7154,0.7246,0.7246
1692846975.273496,,0.733,0.7191,0.733
1692846975.305764,,0.6879,0.6911,0.6911
1692846975.337535,,0.7028,0.7267,0.7267
1692846975.373756,,0.7184,0.7269,0.7269
1692846975.405589,,0.7306,0.7354,0.7354
1692846975.437511,,0.699,0.7397,0.7397
1692846975.473510,,0.6949,0.7266,0.7266
1692846975.505543,,0.7336,0.7055,0.7336
1692846975.537577,,0.6967,0.6569,0.6967
1692846975.574054,,0.7313,0.7219,0.7313
1692846975.606109,,0.7277,0.7246,0.7277
1692846975.638216,,0.7098,0.7168,0.7168
1692846975.673732,,0.716,0.7179,0.7179
1692846975.705805,,0.7215,0.7078,0.7215
1692846975.737586,,0.7323,0.712,0.7323
1692846975.773625,,0.7361,0.7411,0.7411
1692846975.805602,,0.707,0.7125,0.7125
1692846975.837593,,0.7221,0.6441,0.7221
1692846975.873500,,0.7039,0.627,0.7039
1692846975.905592,,0.7032,0.6805,0.7032
1692846975.939224,,0.7226,0.7086,0.7226
1692846975.973516,,0.7287,0.7194,0.7287
1692846976.005619,,0.7344,0.6387,0.7344
1692846976.037640,,0.6912,0.6109,0.6912
1692846976.073506,,0.7022,0.6302,0.7022
1692846976.105746,,0.7244,0.6949,0.7244
1692846976.137825,,0.7296,0.7138,0.7296
1692846976.173711,,0.7228,0.6973,0.7228
1692846976.205832,,0.7006,0.6413,0.7006
1692846976.237834,,0.6942,0.6292,0.6942
1692846976.273493,,0.6988,0.6135,0.6988
1692846976.305660,,0.6819,0.6961,0.6961
1692846976.337525,,0.6767,0.6997,0.6997
1692846976.373452,,0.7053,0.7026,0.7053
1692846976.405559,,0.7055,0.6755,0.7055
1692846976.437683,,0.7001,0.6813,0.7001
1692846976.473488,,0.72,0.6769,0.72
1692846976.505778,,0.7517,0.6965,0.7517
1692846976.537645,,0.6892,0.6885,0.6892
1692846976.573625,,0.6784,0.6644,0.6784
1692846976.605644,,0.7007,0.6942,0.7007
1692846976.637906,,0.7121,0.6796,0.7121
1692846976.673622,,0.7336,0.7213,0.7336
1692846976.705661,,0.7285,0.7092,0.7285
1692846976.737560,,0.7145,0.7008,0.7145
1692846976.773414,,0.7169,0.6975,0.7169
1692846976.805593,,0.7362,0.6793,0.7362
1692846976.838156,,0.7333,0.6866,0.7333
1692846976.873686,,0.7098,0.6668,0.7098
1692846976.905527,,0.6943,0.6496,0.6943
1692846976.937765,,0.7122,0.702,0.7122
1692846976.973794,,0.726,0.7206,0.726
1692846977.005782,,0.7217,0.6878,0.7217
1692846977.037873,,0.6907,0.6337,0.6907
1692846977.073613,,0.6906,0.6366,0.6906
1692846977.105621,,0.7076,0.6736,0.7076
1692846977.137661,,0.7061,0.7019,0.7061
1692846977.174113,,0.7047,0.6737,0.7047
1692846977.205815,,0.6991,0.6734,0.6991
1692846977.238008,,0.7132,0.6622,0.7132
1692846977.273774,,0.6931,0.6723,0.6931
1692846977.305909,,0.7029,0.6836,0.7029
1692846977.337578,,0.7083,0.7083,0.7083
1692846977.373526,,0.7268,0.6959,0.7268
1692846977.405759,,0.7106,0.706,0.7106
1692846977.437557,,0.7009,0.7066,0.7066
1692846977.473592,,0.7087,0.7017,0.7087
1692846977.505606,,0.7032,0.7069,0.7069
1692846977.538118,,0.7282,0.6972,0.7282
1692846977.573722,,0.7066,0.6692,0.7066
1692846977.605467,,0.7157,0.6938,0.7157
1692846977.637503,,0.6865,0.695,0.695
1692846977.673544,,0.7391,0.7295,0.7391
1692846977.705471,,0.724,0.7222,0.724
1692846977.737494,,0.6899,0.6969,0.6969
1692846977.773559,,0.6816,0.6947,0.6947
1692846977.805605,,0.6616,0.6286,0.6616
1692846977.837485,,0.7102,0.7087,0.7102
1692846977.873565,,0.7208,0.7122,0.7208
1692846977.905537,,0.7095,0.7051,0.7095
1692846977.937601,,0.681,0.6972,0.6972
1692846977.974081,,0.6834,0.6994,0.6994
1692846978.006035,,0.6892,0.6922,0.6922
1692846978.038036,,0.7223,0.7225,0.7225
1692846978.073669,,0.6983,0.711,0.711
1692846978.105845,,0.6865,0.7063,0.7063
1692846978.137532,,0.6682,0.6858,0.6858
1692846978.173487,,0.6836,0.7063,0.7063
1692846978.205477,,0.7006,0.6989,0.7006
1692846978.237498,,0.6822,0.7045,0.7045
1692846978.273517,,0.6667,0.6383,0.6667
1692846978.305696,,0.6292,0.6809,0.6809
1692846978.337552,,0.6709,0.684,0.684
1692846978.373497,,0.7081,0.7026,0.7081
1692846978.405708,,0.7072,0.7028,0.7072
1692846978.437581,,0.6646,0.6877,0.6877
1692846978.473663,,0.6476,0.6826,0.6826
1692846978.505593,,0.6557,0.6774,0.6774
1692846978.537666,,0.6404,0.6551,0.6551
1692846978.573483,,0.666,0.6695,0.6695
1692846978.605866,,0.6921,0.695,0.695
1692846978.637523,,0.6724,0.6484,0.6724
1692846978.673686,,0.6241,0.6253,0.6253
1692846978.705652,,0.6164,0.6552,0.6552
1692846978.737632,,0.6713,0.6608,0.6713
1692846978.773584,,0.6628,0.6839,0.6839
1692846978.805662,,0.6627,0.6718,0.6718
1692846978.837740,,0.6351,0.6637,0.6637
1692846978.873578,,0.644,0.6418,0.644
1692846978.906321,,0.6794,0.6588,0.6794
1692846978.937752,,0.6504,0.567,0.6504
1692846978.973469,,0.6852,0.6623,0.6852
1692846979.005746,,0.6567,0.6849,0.6849
1692846979.037980,,0.6048,0.669,0.669
1692846979.073527,,0.6338,0.6735,0.6735
1692846979.105573,,0.6393,0.632,0.6393
1692846979.138151,,0.6313,0.6317,0.6317
1692846979.178213,,0.6596,0.6184,0.6596
1692846979.210202,,0.6382,0.6701,0.6701
1692846979.242214,,0.6222,0.6546,0.6546
1692846979.278023,,0.6206,0.6364,0.6364
1692846979.310181,,0.6146,0.6589,0.6589
1692846979.342353,,0.6778,0.6595,0.6778
1692846979.378199,,0.6311,0.6667,0.6667
1692846979.410222,,0.7358,0.6148,0.7358
1692846979.442158,,0.5651,0.598,0.598
1692846979.478139,,0.5812,0.6376,0.6376
1692846979.510285,,0.6694,0.5667,0.6694
1692846979.537063,,0.6775,0.5715,0.6775
1692846979.573234,,0.6427,0.5677,0.6427
1692846979.605340,,0.6538,0.599,0.6538
1692846979.637289,,0.6507,0.5935,0.6507
1692846979.673275,,0.7157,0.5957,0.7157
1692846979.705383,,0.672,0.6068,0.672
1692846979.737382,,0.6373,0.5974,0.6373
1692846979.773294,,0.6536,0.608,0.6536
1692846979.805431,,0.7144,0.5918,0.7144
1692846979.837499,,0.7004,0.5746,0.7004
1692846979.873370,,0.6121,0.6102,0.6121
1692846979.905369,,0.7358,0.6471,0.7358
1692846979.937419,,0.6423,0.5047,0.6423
1692846979.973322,,0.6699,0.5199,0.6699
1692846980.005528,,0.7166,0.5056,0.7166
1692846980.037353,,0.6595,0.6292,0.6595
1692846980.073325,,0.6447,0.543,0.6447
1692846980.105620,,0.7427,0.5585,0.7427
1692846980.137384,,0.6976,0.5614,0.6976
1692846980.173328,,0.6994,0.5981,0.6994
1692846980.206832,,0.7012,0.4485,0.7012
1692846980.237435,,0.6643,0.5205,0.6643
1692846980.273332,,0.6853,0.449,0.6853
1692846980.305422,,0.7873,0.5621,0.7873
1692846980.337795,,0.7455,0.5826,0.7455
1692846980.373468,,0.7773,0.5852,0.7773
1692846980.405733,,0.7719,0.5828,0.7719
1692846980.437568,,0.7013,0.5986,0.7013
1692846980.473684,,0.7112,0.5981,0.7112
1692846980.505585,,0.6322,0.5782,0.6322
1692846980.537388,,0.7138,0.6248,0.7138
1692846980.573922,,0.7392,0.5711,0.7392
1692846980.605358,,0.7456,0.5219,0.7456
1692846980.637442,,0.6717,0.5259,0.6717
1692846980.673465,,0.6769,0.474,0.6769
1692846980.705451,,0.6624,0.5604,0.6624
1692846980.737850,,0.6269,0.571,0.6269
1692846980.773470,,0.6737,0.5788,0.6737
1692846980.805481,,0.7984,0.5828,0.7984
1692846980.837470,,0.7648,0.5597,0.7648
1692846980.873329,,0.7104,0.6284,0.7104
1692846980.905646,,0.6503,0.5899,0.6503
1692846980.937388,,0.7237,0.3966,0.7237
1692846980.973404,,0.7558,0.493,0.7558
1692846981.005522,,0.7149,0.4978,0.7149
1692846981.037388,,0.7468,0.6389,0.7468
1692846981.073461,,0.7488,0.5385,0.7488
1692846981.105422,,0.7047,0.5826,0.7047
1692846981.137550,,0.7086,0.4555,0.7086
1692846981.173305,,0.7357,0.5179,0.7357
1692846981.205647,,0.6575,0.4923,0.6575
1692846981.237624,,0.7677,0.5373,0.7677
1692846981.273461,,0.6917,0.4859,0.6917
1692846981.305597,,0.6863,0.588,0.6863
1692846981.337812,,0.6965,0.5519,0.6965
1692846981.374033,,0.5014,0.5324,0.5324
1692846981.405460,,0.6672,0.5686,0.6672
1692846981.437584,,0.7241,0.4802,0.7241
1692846981.473336,,0.7597,0.606,0.7597
1692846981.505525,,0.6889,0.4813,0.6889
1692846981.537610,,0.7879,0.5857,0.7879
1692846981.573416,,0.6234,0.5351,0.6234
1692846981.605524,,0.8082,0.3665,0.8082
1692846981.637429,,0.5285,0.5661,0.5661
1692846981.673350,,0.6751,0.5498,0.6751
1692846981.705368,,0.737,0.5007,0.737
1692846981.737548,,0.7711,0.7095,0.7711
1692846981.773402,,0.7403,0.5562,0.7403
1692846981.805588,,0.7698,0.5073,0.7698
1692846981.837335,,0.6359,0.5531,0.6359
1692846981.873281,,0.7435,0.5779,0.7435
1692846981.905646,,0.7603,0.6387,0.7603
1692846981.973591,,0.7669,0.6074,0.7669
1692846982.005476,,0.6909,0.4537,0.6909
1692846982.037381,,0.7193,0.5759,0.7193
1692846982.074990,,0.5974,0.5348,0.5974
1692846982.105773,,0.7191,0.5723,0.7191
1692846982.137625,,0.6569,0.4622,0.6569
1692846982.173414,,0.7083,0.5548,0.7083
1692846982.205561,,0.5401,0.522,0.5401
1692846982.237496,,0.6188,0.506,0.6188
1692846982.273449,,0.614,0.4473,0.614
1692846982.305343,,0.5809,0.5617,0.5809
1692846982.337535,,0.6486,0.4898,0.6486
1692846982.373469,,0.6435,0.3979,0.6435
1692846982.405399,,0.6807,0.6514,0.6807
1692846982.437437,,0.6674,0.4686,0.6674
1692846982.473469,,0.7697,0.5131,0.7697
1692846982.505471,,0.6636,0.4561,0.6636
1692846982.537397,,0.4626,0.6307,0.6307
1692846982.573559,,0.599,0.5916,0.599
1692846982.605414,,0.5057,0.3925,0.5057
1692846982.637372,,0.7219,0.4791,0.7219
1692846982.673592,,0.689,0.5153,0.689
1692846982.705520,,0.6976,0.5436,0.6976
1692846982.737400,,0.3366,0.5373,0.5373
1692846982.773421,,0.6487,0.5941,0.6487
1692846982.805816,,0.6964,0.5913,0.6964
1692846982.837435,,0.4337,0.6265,0.6265
1692846982.873479,,0.6081,0.6338,0.6338
1692846982.905510,,0.5335,0.4788,0.5335
1692846982.937496,,0.4172,0.5337,0.5337
1692846982.978280,,0.631,0.4434,0.631
1692846983.010448,,0.6678,0.6387,0.6678
1692846983.042460,,0.683,0.5369,0.683
1692846983.078272,,0.3734,0.445,0.445
1692846983.110388,,0.3586,0.5048,0.5048
1692846983.137151,,0.5156,0.6613,0.6613
1692846983.173142,,0.5996,0.4366,0.5996
1692846983.205078,,0.5469,0.4455,0.5469
1692846983.237096,,0.5784,0.5201,0.5784
1692846983.273012,,0.6885,0.5676,0.6885
1692846983.305445,,0.3871,0.5526,0.5526
1692846983.337147,,0.6049,0.5826,0.6049
1692846983.373099,,0.397,0.4641,0.4641
1692846983.405239,,0.6414,0.5142,0.6414
1692846983.437093,,0.5222,0.6552,0.6552
1692846983.473077,,0.3912,0.6536,0.6536
1692846983.505079,,0.5504,0.6154,0.6154
1692846983.537223,,0.4482,0.5435,0.5435
1692846983.573651,,0.3579,0.5685,0.5685
1692846983.606076,,0.4932,0.6246,0.6246
1692846983.637661,,0.4112,0.5738,0.5738
1692846983.673313,,0.5509,0.5989,0.5989
1692846983.705452,,0.5626,0.5631,0.5631
1692846983.737629,,0.4132,0.4563,0.4563
1692846983.773596,,0.4005,0.5745,0.5745
1692846983.805660,,0.4388,0.5651,0.5651
1692846983.837665,,0.4563,0.487,0.487
1692846983.873571,,0.4639,0.5356,0.5356
1692846983.905587,,0.3953,0.5552,0.5552
1692846983.937488,,0.4283,0.6158,0.6158
1692846983.973314,,0.3506,0.5045,0.5045
1692846984.005502,,0.4425,0.4879,0.4879
1692846984.037591,,0.3853,0.6083,0.6083
1692846984.073422,,0.3757,0.6133,0.6133
1692846984.105412,,0.4819,0.5297,0.5297
1692846984.137481,,0.4218,0.4629,0.4629
1692846984.173415,,0.4494,0.4373,0.4494
1692846984.205461,,0.6185,0.5083,0.6185
1692846984.238708,,0.4449,0.5879,0.5879
1692846984.273325,,0.3383,0.5988,0.5988
1692846984.305478,,0.3828,0.5521,0.5521
1692846984.337297,,0.4143,0.4753,0.4753
1692846984.373433,,0.4343,0.5624,0.5624
1692846984.405552,,0.4445,0.5639,0.5639
1692846984.437474,,0.3863,0.4672,0.4672
1692846984.473461,,0.3432,0.5943,0.5943
1692846984.505606,,0.5037,0.5391,0.5391
1692846984.537534,,0.43,0.5558,0.5558
1692846984.573386,,0.4132,0.5758,0.5758
1692846984.605566,,0.377,0.5431,0.5431
1692846984.637514,,0.4405,0.3437,0.4405
1692846984.673409,,0.3963,0.601,0.601
1692846984.705500,,0.4037,0.4619,0.4619
1692846984.737396,,0.3605,0.5737,0.5737
1692846984.773325,,0.398,0.5331,0.5331
1692846984.805520,,0.4317,0.6574,0.6574
1692846984.837430,,0.3588,0.5597,0.5597
1692846984.873483,,0.4472,0.4645,0.4645
1692846984.905469,,0.3326,0.4793,0.4793
1692846984.937440,,0.3934,0.4679,0.4679
1692846984.973490,,0.5882,0.7097,0.7097
1692846985.005378,,0.3672,0.4593,0.4593
1692846985.037520,,0.4783,0.7174,0.7174
1692846985.073665,,0.3674,0.5937,0.5937
1692846985.105599,,0.4017,0.4772,0.4772
1692846985.137579,,0.3375,0.5658,0.5658
1692846985.173554,,0.4033,0.4634,0.4634
1692846985.205560,,0.3449,0.5805,0.5805
1692846985.237565,,0.3693,0.4725,0.4725
1692846985.273441,,0.4925,0.5231,0.5231
1692846985.305593,,0.4464,0.5081,0.5081
1692846985.337565,,0.3234,0.473,0.473
1692846985.373474,,0.3419,0.6252,0.6252
1692846985.405446,,0.4726,0.6121,0.6121
1692846985.437391,,0.3937,0.484,0.484
1692846985.473329,,0.4434,0.5023,0.5023
1692846985.505432,,0.4457,0.691,0.691
1692846985.537457,,0.2704,0.5211,0.5211
1692846985.573927,,0.4039,0.4975,0.4975
1692846985.605816,,0.3353,0.4792,0.4792
1692846985.637469,,0.3859,0.5487,0.5487
1692846985.673666,,0.5266,0.5599,0.5599
1692846985.705572,,0.5274,0.5969,0.5969
1692846985.737373,,0.5003,0.6816,0.6816
1692846985.773278,,0.3775,0.4597,0.4597
1692846985.805436,,0.3376,0.6074,0.6074
1692846985.837404,,0.3057,0.5441,0.5441
1692846985.873371,,0.409,0.5643,0.5643
1692846985.905416,,0.3647,0.5947,0.5947
1692846985.937438,,0.5785,0.6142,0.6142
1692846985.973784,,0.4829,0.4739,0.4829
1692846986.005564,,0.4805,0.433,0.4805
1692846986.037418,,0.3712,0.6041,0.6041
1692846986.073417,,0.5601,0.5661,0.5661
1692846986.105555,,0.5292,0.4795,0.5292
1692846986.137504,,0.4598,0.4389,0.4598
1692846986.173384,,0.5603,0.6242,0.6242
1692846986.205419,,0.4629,0.6026,0.6026
1692846986.237553,,0.4181,0.4784,0.4784
1692846986.273391,,0.3825,0.4944,0.4944
1692846986.305452,,0.5641,0.6197,0.6197
1692846986.337504,,0.4734,0.4637,0.4734
1692846986.373493,,0.4848,0.5487,0.5487
1692846986.405456,,0.4091,0.4734,0.4734
1692846986.437427,,0.4664,0.5214,0.5214
1692846986.473411,,0.5568,0.5004,0.5568
1692846986.505464,,0.501,0.6143,0.6143
1692846986.537462,,0.6163,0.4841,0.6163
1692846986.573420,,0.4562,0.5823,0.5823
1692846986.605428,,0.5116,0.6088,0.6088
1692846986.637480,,0.5828,0.5616,0.5828
1692846986.673259,,0.5175,0.5203,0.5203
1692846986.705412,,0.4817,0.5958,0.5958
1692846986.737269,,0.5176,0.4141,0.5176
1692846986.775611,,0.5709,0.5128,0.5709
1692846986.805509,,0.4919,0.5796,0.5796
1692846986.837881,,0.4311,0.4548,0.4548
1692846986.873654,,0.5002,0.5543,0.5543
1692846986.905601,,0.4674,0.4881,0.4881
1692846986.937622,,0.3851,0.5413,0.5413
1692846986.973490,,0.5291,0.6498,0.6498
1692846987.006541,,0.4627,0.5721,0.5721
1692846987.037545,,0.4225,0.5077,0.5077
1692846987.073351,,0.4182,0.5486,0.5486
1692846987.105382,,0.3959,0.4609,0.4609
1692846987.137421,,0.4378,0.4319,0.4378
1692846987.173432,,0.3697,0.5332,0.5332
1692846987.205554,,0.3173,0.461,0.461
1692846987.237525,,0.4229,0.5138,0.5138
1692846987.273355,,0.5412,0.6616,0.6616
1692846987.305458,,0.2984,0.5158,0.5158
1692846987.337471,,0.4146,0.5888,0.5888
1692846987.373567,,0.4382,0.5308,0.5308
1692846987.405500,,0.3603,0.512,0.512
1692846987.437599,,0.3782,0.5325,0.5325
1692846987.473471,,0.3731,0.5304,0.5304
1692846987.505435,,0.3473,0.5453,0.5453
1692846987.537457,,0.4185,0.523,0.523
1692846987.573448,,0.5443,0.6281,0.6281
1692846987.605847,,0.3453,0.5985,0.5985
1692846987.637582,,0.3551,0.5363,0.5363
1692846987.673596,,0.4559,0.628,0.628
1692846987.705422,,0.459,0.5728,0.5728
1692846987.737380,,0.3525,0.6974,0.6974
1692846987.773499,,0.3666,0.6188,0.6188
1692846987.805502,,0.3937,0.4761,0.4761
1692846987.837461,,0.4242,0.5748,0.5748
1692846987.873407,,0.3821,0.5796,0.5796
1692846987.905752,,0.4323,0.5297,0.5297
1692846987.937577,,0.4108,0.5596,0.5596
1692846987.973523,,0.4481,0.5361,0.5361
1692846988.005548,,0.4368,0.6064,0.6064
1692846988.037472,,0.3102,0.5559,0.5559
1692846988.073512,,0.4269,0.6339,0.6339
1692846988.105690,,0.6278,0.6782,0.6782
1692846988.137816,,0.3847,0.5437,0.5437
1692846988.173356,,0.4154,0.5819,0.5819
1692846988.205436,,0.346,0.5358,0.5358
1692846988.237475,,0.4933,0.6167,0.6167
1692846988.273347,,0.381,0.5747,0.5747
1692846988.305350,,0.4445,0.5,0.5
1692846988.337562,,0.3121,0.538,0.538
1692846988.373458,,0.3185,0.5041,0.5041
1692846988.405679,,0.2897,0.6043,0.6043
1692846988.437537,,0.3815,0.4805,0.4805
1692846988.473464,,0.3105,0.4787,0.4787
1692846988.505779,,0.308,0.6393,0.6393
1692846988.537541,,0.3666,0.554,0.554
1692846988.573339,,0.3642,0.4687,0.4687
1692846988.605361,,0.4358,0.5836,0.5836
1692846988.637509,,0.3833,0.5391,0.5391
1692846988.673506,,0.3758,0.478,0.478
1692846988.705470,,0.3619,0.4918,0.4918
1692846988.737449,,0.3628,0.4109,0.4109
1692846988.773414,,0.3918,0.5393,0.5393
1692846988.805597,,0.5337,0.4106,0.5337
1692846988.837533,,0.4079,0.5709,0.5709
1692846988.873759,,0.4169,0.5491,0.5491
1692846988.905826,,0.4535,0.6312,0.6312
1692846988.937696,,0.4187,0.5686,0.5686
1692846988.973481,,0.3756,0.5615,0.5615
1692846989.005560,,0.4205,0.5139,0.5139
1692846989.037482,,0.3799,0.5887,0.5887
1692846989.073382,,0.4166,0.5594,0.5594
1692846989.105363,,0.3639,0.6051,0.6051
1692846989.137695,,0.4327,0.5074,0.5074
1692846989.173791,,0.3078,0.5191,0.5191
1692846989.205487,,0.3331,0.5599,0.5599
1692846989.237480,,0.3936,0.6369,0.6369
1692846989.273598,,0.2672,0.5422,0.5422
1692846989.305535,,0.3907,0.5575,0.5575
1692846989.337436,,0.4251,0.5286,0.5286
1692846989.373436,,0.4573,0.5644,0.5644
1692846989.405480,,0.4345,0.5837,0.5837
1692846989.437417,,0.376,0.5256,0.5256
1692846989.473409,,0.4139,0.4861,0.4861
1692846989.505569,,0.3568,0.5721,0.5721
1692846989.537409,,0.3334,0.5816,0.5816
1692846989.573301,,0.389,0.4742,0.4742
1692846989.605561,,0.4455,0.5791,0.5791
1692846989.637337,,0.4624,0.5607,0.5607
1692846989.673453,,0.3869,0.5844,0.5844
1692846989.705441,,0.4263,0.596,0.596
1692846989.737577,,0.4041,0.5915,0.5915
1692846989.773357,,0.4035,0.4998,0.4998
1692846989.805468,,0.4043,0.4673,0.4673
1692846989.837754,,0.3591,0.5721,0.5721
1692846989.873512,,0.4137,0.6234,0.6234
1692846989.905499,,0.4311,0.5863,0.5863
1692846989.937421,,0.3588,0.4426,0.4426
1692846989.973984,,0.3661,0.6277,0.6277
1692846990.005958,,0.4231,0.4959,0.4959
1692846990.037780,,0.4523,0.5542,0.5542
1692846990.073501,,0.436,0.5504,0.5504
1692846990.105659,,0.4076,0.6464,0.6464
1692846990.137440,,0.4401,0.6461,0.6461
1692846990.173653,,0.4575,0.7208,0.7208
1692846990.205750,,0.4583,0.4977,0.4977
1692846990.237461,,0.4141,0.4655,0.4655
1692846990.273403,,0.5053,0.4886,0.5053
1692846990.305810,,0.428,0.4594,0.4594
1692846990.337439,,0.3914,0.5389,0.5389
1692846990.373613,,0.4895,0.4662,0.4895
1692846990.405394,,0.4017,0.5461,0.5461
1692846990.437654,,0.3547,0.5614,0.5614
1692846990.473828,,0.3179,0.4688,0.4688
1692846990.506575,,0.4475,0.5061,0.5061
1692846990.537457,,0.4013,0.4743,0.4743
1692846990.573379,,0.4592,0.5123,0.5123
1692846990.605479,,0.338,0.5201,0.5201
1692846990.637542,,0.4669,0.5216,0.5216
1692846990.673332,,0.4075,0.4737,0.4737
1692846990.705453,,0.4056,0.5658,0.5658
1692846990.737541,,0.3907,0.4936,0.4936
1692846990.773555,,0.4489,0.5386,0.5386
1692846990.805794,,0.3819,0.5318,0.5318
1692846990.837513,,0.3851,0.4886,0.4886
1692846990.873430,,0.4373,0.5297,0.5297
1692846990.905571,,0.4038,0.5347,0.5347
1692846990.937402,,0.4181,0.6607,0.6607
1692846990.973368,,0.5008,0.5647,0.5647
1692846991.004959,,0.4675,0.5622,0.5622
1692846991.037705,,0.4459,0.5298,0.5298
1692846991.073552,,0.4798,0.515,0.515
1692846991.105615,,0.4224,0.5968,0.5968
1692846991.137507,,0.4439,0.6268,0.6268
1692846991.173490,,0.4715,0.6085,0.6085
1692846991.205518,,0.4354,0.6339,0.6339
1692846991.237669,,0.4099,0.5282,0.5282
1692846991.273433,,0.2804,0.4805,0.4805
1692846991.305566,,0.323,0.5237,0.5237
1692846991.337516,,0.4262,0.586,0.586
1692846991.373551,,0.4129,0.6,0.6
1692846991.405693,,0.4053,0.5739,0.5739
1692846991.437583,,0.4272,0.5592,0.5592
1692846991.473883,,0.4221,0.4916,0.4916
1692846991.505776,,0.401,0.4959,0.4959
1692846991.537631,,0.3409,0.4884,0.4884
1692846991.573849,,0.4292,0.5207,0.5207
1692846991.605877,,0.3572,0.5454,0.5454
1692846991.637602,,0.4829,0.6387,0.6387
1692846991.673648,,0.4651,0.5515,0.5515
1692846991.705612,,0.4467,0.6357,0.6357
1692846991.737721,,0.3861,0.6514,0.6514
1692846991.773480,,0.4373,0.6192,0.6192
1692846991.805702,,0.438,0.5681,0.5681
1692846991.837489,,0.5965,0.5564,0.5965
1692846991.873476,,0.4606,0.567,0.567
1692846991.908272,,0.4125,0.6284,0.6284
1692846991.937528,,0.5101,0.5542,0.5542
1692846991.973556,,0.345,0.606,0.606
1692846992.005520,,0.4982,0.5545,0.5545
1692846992.037608,,0.512,0.6271,0.6271
1692846992.073529,,0.4687,0.6003,0.6003
1692846992.105588,,0.4489,0.6279,0.6279
1692846992.137516,,0.4194,0.6301,0.6301
1692846992.173728,,0.4299,0.5853,0.5853
1692846992.205506,,0.5962,0.6171,0.6171
1692846992.237558,,0.4135,0.577,0.577
1692846992.273685,,0.4751,0.6409,0.6409
1692846992.306306,,0.4694,0.5999,0.5999
1692846992.337679,,0.5506,0.6407,0.6407
1692846992.373606,,0.5207,0.5812,0.5812
1692846992.405927,,0.4619,0.5301,0.5301
1692846992.437666,,0.4758,0.6335,0.6335
1692846992.473984,,0.4502,0.5367,0.5367
1692846992.505815,,0.5263,0.4706,0.5263
1692846992.537914,,0.5323,0.5889,0.5889
1692846992.573857,,0.4716,0.5974,0.5974
1692846992.605532,,0.4199,0.6242,0.6242
1692846992.637548,,0.4893,0.5235,0.5235
1692846992.673536,,0.453,0.6147,0.6147
1692846992.705623,,0.4798,0.622,0.622
1692846992.737597,,0.4046,0.5937,0.5937
1692846992.774219,,0.4338,0.6052,0.6052
1692846992.806078,,0.434,0.582,0.582
1692846992.838342,,0.4299,0.5394,0.5394
1692846992.873675,,0.3666,0.5487,0.5487
1692846992.906014,,0.46,0.5422,0.5422
1692846992.937497,,0.3654,0.5855,0.5855
1692846992.973366,,0.422,0.4708,0.4708
1692846993.005586,,0.4576,0.5871,0.5871
1692846993.037576,,0.4635,0.7061,0.7061
1692846993.073464,,0.4101,0.6378,0.6378
1692846993.105549,,0.4495,0.5915,0.5915
1692846993.137517,,0.4803,0.5479,0.5479
1692846993.173562,,0.51,0.621,0.621
1692846993.205791,,0.4703,0.5506,0.5506
1692846993.237602,,0.4112,0.5869,0.5869
1692846993.273774,,0.5257,0.6117,0.6117
1692846993.305844,,0.4312,0.5711,0.5711
1692846993.337625,,0.4465,0.5799,0.5799
1692846993.373673,,0.4747,0.5486,0.5486
1692846993.405574,,0.4514,0.5602,0.5602
1692846993.437612,,0.5188,0.5233,0.5233
1692846993.473533,,0.5831,0.6168,0.6168
1692846993.510380,,0.5685,0.6285,0.6285
1692846993.542491,,0.5387,0.6221,0.6221
1692846993.578357,,0.4929,0.6012,0.6012
1692846993.610335,,0.4735,0.5338,0.5338
1692846993.642447,,0.5018,0.6228,0.6228
1692846993.678159,,0.5432,0.6248,0.6248
1692846993.710256,,0.5183,0.6091,0.6091
1692846993.742307,,0.4318,0.5354,0.5354
1692846993.778121,,0.4053,0.5529,0.5529
1692846993.810176,,0.5591,0.5933,0.5933
1692846993.842397,,0.5166,0.514,0.5166
1692846993.878410,,0.5404,0.569,0.569
1692846993.910171,,0.4244,0.5276,0.5276
1692846993.942469,,0.4216,0.54,0.54
1692846993.978392,,0.3649,0.5712,0.5712
