img,z,conf_full1920,conf_sahi,conf_union
1692846972.773729,,0.0,0.3497,0.3497
1692846972.805560,,0.0,0.418,0.418
1692846972.837598,,0.0,0.2997,0.2997
1692846972.873492,,0.0,0.3439,0.3439
1692846972.905607,,0.0,0.3895,0.3895
1692846972.937670,,0.0,0.3871,0.3871
1692846972.973505,,0.0,0.4831,0.4831
1692846973.005479,,0.0,0.6619,0.6619
1692846973.037511,,0.0,0.6671,0.6671
1692846973.073502,,0.0,0.5988,0.5988
1692846973.105548,,0.0,0.6569,0.6569
1692846973.137602,,0.0,0.6553,0.6553
1692846973.173725,,0.0,0.545,0.545
1692846973.205735,,0.0,0.6067,0.6067
1692846973.237813,,0.0,0.6587,0.6587
1692846973.273564,,0.0,0.7003,0.7003
1692846973.305925,,0.0,0.6574,0.6574
1692846973.337689,,0.0,0.6301,0.6301
1692846973.373931,,0.0,0.5407,0.5407
1692846973.405542,,0.0,0.4405,0.4405
1692846973.437573,,0.0,0.4353,0.4353
1692846973.473496,,0.0,0.5756,0.5756
1692846973.505647,,0.0,0.5611,0.5611
1692846973.537510,,0.0,0.4235,0.4235
1692846973.573548,,0.0,0.5295,0.5295
1692846973.605851,,0.0,0.4663,0.4663
1692846973.637901,,0.0,0.5995,0.5995
1692846973.673862,,0.0,0.6371,0.6371
1692846973.705935,,0.0,0.5405,0.5405
1692846973.737809,,0.0,0.5022,0.5022
1692846973.773592,,0.0,0.433,0.433
1692846973.805876,,0.0,0.5776,0.5776
1692846973.837854,,0.0,0.4931,0.4931
1692846973.873644,,0.0,0.5528,0.5528
1692846973.905741,,0.0,0.6085,0.6085
1692846973.937787,,0.0,0.6092,0.6092
1692846973.973864,,0.0,0.6478,0.6478
1692846974.005866,,0.0,0.5624,0.5624
1692846974.037916,,0.0,0.5247,0.5247
1692846974.073541,,0.0,0.4769,0.4769
1692846974.105762,,0.0,0.7116,0.7116
1692846974.137706,,0.0,0.7149,0.7149
1692846974.173678,,0.0,0.7201,0.7201
1692846974.205868,,0.0,0.7292,0.7292
1692846974.237817,,0.0,0.5773,0.5773
1692846974.273582,,0.0,0.5628,0.5628
1692846974.305624,,0.0,0.4974,0.4974
1692846974.337594,,0.0,0.4412,0.4412
1692846974.373568,,0.0,0.459,0.459
1692846974.406040,,0.0,0.5659,0.5659
1692846974.438068,,0.0,0.6019,0.6019
1692846974.473868,,0.0,0.5953,0.5953
1692846974.505704,,0.0,0.6133,0.6133
1692846974.538136,,0.0,0.6017,0.6017
1692846974.573724,,0.0,0.6459,0.6459
1692846974.605613,,0.0,0.7037,0.7037
1692846974.637557,,0.0,0.7713,0.7713
1692846974.673547,,0.0,0.6874,0.6874
1692846974.705538,,0.0,0.6922,0.6922
1692846974.737528,,0.0,0.6843,0.6843
1692846974.773754,,0.0,0.7145,0.7145
1692846974.805638,,0.0,0.757,0.757
1692846974.837674,,0.0,0.7315,0.7315
1692846974.873698,,0.0,0.7002,0.7002
1692846974.905527,,0.0,0.7072,0.7072
1692846974.937581,,0.0,0.6423,0.6423
1692846974.973851,,0.0,0.6031,0.6031
1692846975.005612,,0.0,0.7131,0.7131
1692846975.037682,,0.0,0.7343,0.7343
1692846975.073494,,0.0,0.7194,0.7194
1692846975.105631,,0.0,0.6144,0.6144
1692846975.137527,,0.0,0.5754,0.5754
1692846975.173494,,0.0,0.5327,0.5327
1692846975.205518,,0.0,0.6076,0.6076
1692846975.237523,,0.0,0.7004,0.7004
1692846975.273496,,0.0,0.6665,0.6665
1692846975.305764,,0.0,0.626,0.626
1692846975.337535,,0.0,0.5571,0.5571
1692846975.373756,,0.0,0.5036,0.5036
1692846975.405589,,0.0,0.4316,0.4316
1692846975.437511,,0.0,0.6279,0.6279
1692846975.473510,,0.0,0.48,0.48
1692846975.505543,,0.0,0.6092,0.6092
1692846975.537577,,0.0,0.63,0.63
1692846975.574054,,0.0,0.5452,0.5452
1692846975.606109,,0.0,0.5485,0.5485
1692846975.638216,,0.0,0.5441,0.5441
1692846975.673732,,0.0,0.5215,0.5215
1692846975.705805,,0.0,0.6137,0.6137
1692846975.737586,,0.0,0.4257,0.4257
1692846975.773625,,0.0,0.5115,0.5115
1692846975.805602,,0.0,0.6416,0.6416
1692846975.837593,,0.0,0.5463,0.5463
1692846975.873500,,0.0,0.5482,0.5482
1692846975.905592,,0.0,0.6739,0.6739
1692846975.939224,,0.0,0.5519,0.5519
1692846975.973516,,0.0,0.466,0.466
1692846976.005619,,0.0,0.5625,0.5625
1692846976.037640,,0.0,0.6194,0.6194
1692846976.073506,,0.0,0.5751,0.5751
1692846976.105746,,0.0,0.4932,0.4932
1692846976.137825,,0.0,0.4821,0.4821
1692846976.173711,,0.0,0.6278,0.6278
1692846976.205832,,0.0,0.5246,0.5246
1692846976.237834,,0.0,0.5948,0.5948
1692846976.273493,,0.0,0.6059,0.6059
1692846976.305660,,0.0,0.577,0.577
1692846976.337525,,0.0,0.5794,0.5794
1692846976.373452,,0.0,0.4811,0.4811
1692846976.405559,,0.0,0.492,0.492
1692846976.437683,,0.0,0.5312,0.5312
1692846976.473488,,0.0,0.3851,0.3851
1692846976.505778,,0.0,0.3226,0.3226
1692846976.537645,,0.0,0.6774,0.6774
1692846976.573625,,0.0,0.508,0.508
1692846976.605644,,0.0,0.4472,0.4472
1692846976.637906,,0.0,0.3517,0.3517
1692846976.673622,,0.0,0.3523,0.3523
1692846976.705661,,0.0,0.4334,0.4334
1692846976.737560,,0.0,0.5943,0.5943
1692846976.773414,,0.0,0.4353,0.4353
1692846976.805593,,0.0,0.3788,0.3788
1692846976.838156,,0.0,0.415,0.415
1692846976.873686,,0.0,0.3813,0.3813
1692846976.905527,,0.0,0.3967,0.3967
1692846976.937765,,0.0,0.3221,0.3221
1692846976.973794,,0.0,0.451,0.451
1692846977.005782,,0.0,0.3973,0.3973
1692846977.037873,,0.0,0.4505,0.4505
1692846977.073613,,0.0,0.4852,0.4852
1692846977.105621,,0.0,0.4401,0.4401
1692846977.137661,,0.0,0.3805,0.3805
1692846977.174113,,0.0,0.3182,0.3182
1692846977.205815,,0.0,0.2763,0.2763
1692846977.238008,,0.0,0.3002,0.3002
1692846977.273774,,0.0,0.2797,0.2797
1692846977.305909,,0.0,0.3455,0.3455
1692846977.337578,,0.0,0.3276,0.3276
1692846977.373526,,0.0,0.2882,0.2882
1692846977.405759,,0.0,0.4,0.4
1692846977.437557,,0.0,0.3267,0.3267
1692846977.473592,,0.0,0.2783,0.2783
1692846977.505606,,0.0,0.2599,0.2599
1692846977.538118,,0.0,0.2622,0.2622
1692846977.573722,,0.0,0.333,0.333
1692846977.605467,,0.0,0.3074,0.3074
1692846977.637503,,0.0,0.2608,0.2608
1692846977.673544,,0.0,0.3051,0.3051
1692846977.705471,,0.0,0.2945,0.2945
1692846977.737494,,0.0,0.3116,0.3116
1692846977.773559,,0.0,0.3356,0.3356
1692846977.805605,,0.0,0.2875,0.2875
1692846977.837485,,0.0,0.2664,0.2664
1692846977.873565,,0.0,0.2767,0.2767
1692846977.905537,,0.0,0.2722,0.2722
1692846977.937601,,0.0,0.3352,0.3352
1692846977.974081,,0.0,0.2622,0.2622
1692846978.006035,,0.0,0.2642,0.2642
1692846978.038036,,0.0,0.2649,0.2649
1692846978.073669,,0.0,0.2752,0.2752
1692846978.105845,,0.0,0.2714,0.2714
1692846978.137532,,0.0,0.241,0.241
1692846978.173487,,0.0,0.2538,0.2538
1692846978.205477,,0.0,0.2933,0.2933
1692846978.237498,,0.0,0.2624,0.2624
1692846978.273517,,0.0,0.2335,0.2335
1692846978.305696,,0.0,0.2041,0.2041
1692846978.337552,,0.0,0.2486,0.2486
1692846978.373497,,0.0,0.2594,0.2594
1692846978.405708,,0.0,0.2566,0.2566
1692846978.437581,,0.0,0.2538,0.2538
1692846978.473663,,0.0,0.2364,0.2364
1692846978.505593,,0.0,0.2572,0.2572
1692846978.537666,,0.0,0.2112,0.2112
1692846978.573483,,0.0,0.2388,0.2388
1692846978.605866,,0.0,0.2304,0.2304
1692846978.637523,,0.0,0.2525,0.2525
1692846978.673686,,0.0,0.2459,0.2459
1692846978.705652,,0.0,0.2465,0.2465
1692846978.737632,,0.0,0.2387,0.2387
1692846978.773584,,0.0,0.2374,0.2374
1692846978.805662,,0.0,0.2304,0.2304
1692846978.837740,,0.0,0.2012,0.2012
1692846978.873578,,0.0,0.2323,0.2323
1692846978.906321,,0.0,0.2694,0.2694
1692846978.937752,,0.0,0.2636,0.2636
1692846978.973469,,0.0,0.301,0.301
1692846979.005746,,0.0,0.2908,0.2908
1692846979.037980,,0.0,0.2621,0.2621
1692846979.073527,,0.0,0.264,0.264
1692846979.105573,,0.0,0.2513,0.2513
1692846979.138151,,0.0,0.2279,0.2279
1692846979.178213,,0.0,0.2391,0.2391
1692846979.210202,,0.0,0.2158,0.2158
1692846979.242214,,0.0,0.2396,0.2396
1692846979.278023,,0.0,0.2043,0.2043
1692846979.310181,,0.0,0.2341,0.2341
1692846979.342353,,0.0,0.2309,0.2309
1692846979.378199,,0.0,0.2204,0.2204
1692846979.410222,,0.0,0.2212,0.2212
1692846979.442158,,0.0,0.1977,0.1977
1692846979.478139,,0.0,0.2182,0.2182
1692846979.510285,,0.0,0.1948,0.1948
1692846979.537063,,0.0,0.2171,0.2171
1692846979.573234,,0.0,0.2334,0.2334
1692846979.605340,,0.0,0.105,0.105
1692846979.637289,,0.0,0.2306,0.2306
1692846979.673275,,0.0,0.2768,0.2768
1692846979.705383,,0.0,0.1834,0.1834
1692846979.737382,,0.0,0.2539,0.2539
1692846979.773294,,0.0,0.2291,0.2291
1692846979.805431,,0.0,0.192,0.192
1692846979.837499,,0.0,0.2601,0.2601
1692846979.873370,,0.0,0.1352,0.1352
1692846979.905369,,0.0,0.1636,0.1636
1692846979.937419,,0.0,0.1462,0.1462
1692846979.973322,,0.0,0.1523,0.1523
1692846980.005528,,0.0,0.1643,0.1643
1692846980.037353,,0.0,0.1199,0.1199
1692846980.073325,,0.0,0.1745,0.1745
1692846980.105620,,0.0,0.2169,0.2169
1692846980.137384,,0.0,0.2401,0.2401
1692846980.173328,,0.0,0.1515,0.1515
1692846980.206832,,0.0,0.2425,0.2425
1692846980.237435,,0.0,0.0978,0.0978
1692846980.273332,,0.0,0.0,0.0
1692846980.305422,,0.0,0.3426,0.3426
1692846980.337795,,0.0,0.0,0.0
1692846980.373468,,0.0,0.0503,0.0503
1692846980.405733,,0.0,0.0912,0.0912
1692846980.437568,,0.0,0.0,0.0
1692846980.473684,,0.0,0.0859,0.0859
1692846980.505585,,0.0,0.2106,0.2106
1692846980.537388,,0.0,0.0755,0.0755
1692846980.573922,,0.0,0.1213,0.1213
1692846980.605358,,0.0,0.0869,0.0869
1692846980.637442,,0.0,0.0941,0.0941
1692846980.673465,,0.0,0.0875,0.0875
1692846980.705451,,0.0,0.0899,0.0899
1692846980.737850,,0.0,0.1541,0.1541
1692846980.773470,,0.0,0.1741,0.1741
1692846980.805481,,0.0,0.1716,0.1716
1692846980.837470,,0.0,0.1719,0.1719
1692846980.873329,,0.0,0.1423,0.1423
1692846980.905646,,0.0,0.1397,0.1397
1692846980.937388,,0.0,0.1145,0.1145
1692846980.973404,,0.0,0.0,0.0
1692846981.005522,,0.0,0.0668,0.0668
1692846981.037388,,0.0,0.0747,0.0747
1692846981.073461,,0.0,0.1963,0.1963
1692846981.105422,,0.0,0.206,0.206
1692846981.137550,,0.0,0.2915,0.2915
1692846981.173305,,0.0,0.26,0.26
1692846981.205647,,0.0,0.1705,0.1705
1692846981.237624,,0.0,0.1377,0.1377
1692846981.273461,,0.0,0.0825,0.0825
1692846981.305597,,0.0,0.1692,0.1692
1692846981.337812,,0.0,0.2393,0.2393
1692846981.374033,,0.0,0.1418,0.1418
1692846981.405460,,0.0,0.0896,0.0896
1692846981.437584,,0.0,0.1732,0.1732
1692846981.473336,,0.0,0.2441,0.2441
1692846981.505525,,0.0,0.1086,0.1086
1692846981.537610,,0.0,0.1764,0.1764
1692846981.573416,,0.0,0.2711,0.2711
1692846981.605524,,0.0,0.1133,0.1133
1692846981.637429,,0.0,0.2165,0.2165
1692846981.673350,,0.0,0.2519,0.2519
1692846981.705368,,0.0,0.2263,0.2263
1692846981.737548,,0.0,0.2533,0.2533
1692846981.773402,,0.0,0.1992,0.1992
1692846981.805588,,0.0,0.2898,0.2898
1692846981.837335,,0.0,0.145,0.145
1692846981.873281,,0.0,0.158,0.158
1692846981.905646,,0.0,0.2304,0.2304
1692846981.973591,,0.0,0.3019,0.3019
1692846982.005476,,0.0,0.2272,0.2272
1692846982.037381,,0.0,0.2047,0.2047
1692846982.074990,,0.0,0.1327,0.1327
1692846982.105773,,0.0,0.1151,0.1151
1692846982.137625,,0.0,0.1193,0.1193
1692846982.173414,,0.0,0.2724,0.2724
1692846982.205561,,0.0,0.1874,0.1874
1692846982.237496,,0.0,0.097,0.097
1692846982.273449,,0.0,0.134,0.134
1692846982.305343,,0.0,0.1949,0.1949
1692846982.337535,,0.0,0.1123,0.1123
1692846982.373469,,0.0,0.0523,0.0523
1692846982.405399,,0.0,0.2527,0.2527
1692846982.437437,,0.0,0.1663,0.1663
1692846982.473469,,0.0,0.2156,0.2156
1692846982.505471,,0.0,0.0861,0.0861
1692846982.537397,,0.0,0.1327,0.1327
1692846982.573559,,0.0,0.0849,0.0849
1692846982.605414,,0.0,0.1094,0.1094
1692846982.637372,,0.0,0.0,0.0
1692846982.673592,,0.0,0.0593,0.0593
1692846982.705520,,0.0,0.117,0.117
1692846982.737400,,0.0,0.1803,0.1803
1692846982.773421,,0.0,0.1654,0.1654
1692846982.805816,,0.0,0.077,0.077
1692846982.837435,,0.0,0.1755,0.1755
1692846982.873479,,0.0,0.2778,0.2778
1692846982.905510,,0.0,0.2038,0.2038
1692846982.937496,,0.0,0.2254,0.2254
1692846982.978280,,0.0,0.1211,0.1211
1692846983.010448,,0.0,0.2799,0.2799
1692846983.042460,,0.0,0.0,0.0
1692846983.078272,,0.0,0.0929,0.0929
1692846983.110388,,0.0,0.1302,0.1302
1692846983.137151,,0.0,0.0725,0.0725
1692846983.173142,,0.0,0.0,0.0
1692846983.205078,,0.0,0.1417,0.1417
1692846983.237096,,0.0,0.0956,0.0956
1692846983.273012,,0.0,0.1843,0.1843
1692846983.305445,,0.0,0.1341,0.1341
1692846983.337147,,0.0,0.1485,0.1485
1692846983.373099,,0.0,0.1023,0.1023
1692846983.405239,,0.0,0.095,0.095
1692846983.437093,,0.0,0.2749,0.2749
1692846983.473077,,0.0,0.1329,0.1329
1692846983.505079,,0.0,0.0929,0.0929
1692846983.537223,,0.0,0.2262,0.2262
1692846983.573651,,0.0,0.1563,0.1563
1692846983.606076,,0.0,0.0782,0.0782
1692846983.637661,,0.0,0.0948,0.0948
1692846983.673313,,0.0,0.0764,0.0764
1692846983.705452,,0.0,0.1658,0.1658
1692846983.737629,,0.0,0.2925,0.2925
1692846983.773596,,0.0,0.0973,0.0973
1692846983.805660,,0.0,0.1967,0.1967
1692846983.837665,,0.0,0.0576,0.0576
1692846983.873571,,0.0,0.1427,0.1427
1692846983.905587,,0.0,0.0688,0.0688
1692846983.937488,,0.0,0.1315,0.1315
1692846983.973314,,0.0,0.0633,0.0633
1692846984.005502,,0.0,0.0,0.0
1692846984.037591,,0.0,0.2375,0.2375
1692846984.073422,,0.0,0.2181,0.2181
1692846984.105412,,0.0,0.1229,0.1229
1692846984.137481,,0.0,0.0,0.0
1692846984.173415,,0.0,0.1159,0.1159
1692846984.205461,,0.0,0.2556,0.2556
1692846984.238708,,0.0,0.1788,0.1788
1692846984.273325,,0.0,0.2429,0.2429
1692846984.305478,,0.0,0.2385,0.2385
1692846984.337297,,0.0,0.2324,0.2324
1692846984.373433,,0.0,0.1232,0.1232
1692846984.405552,,0.0,0.2098,0.2098
1692846984.437474,,0.0,0.1699,0.1699
1692846984.473461,,0.0,0.0945,0.0945
1692846984.505606,,0.0,0.0816,0.0816
1692846984.537534,,0.0,0.2171,0.2171
1692846984.573386,,0.0,0.1217,0.1217
1692846984.605566,,0.0,0.1328,0.1328
1692846984.637514,,0.0,0.1388,0.1388
1692846984.673409,,0.0,0.1673,0.1673
1692846984.705500,,0.0,0.0,0.0
1692846984.737396,,0.0,0.0726,0.0726
1692846984.773325,,0.0,0.2371,0.2371
1692846984.805520,,0.0,0.2663,0.2663
1692846984.837430,,0.0,0.1217,0.1217
1692846984.873483,,0.0,0.2822,0.2822
1692846984.905469,,0.0,0.0,0.0
1692846984.937440,,0.0,0.0696,0.0696
1692846984.973490,,0.0,0.2445,0.2445
1692846985.005378,,0.0,0.2178,0.2178
1692846985.037520,,0.0,0.152,0.152
1692846985.073665,,0.0,0.1653,0.1653
1692846985.105599,,0.0,0.2129,0.2129
1692846985.137579,,0.0,0.1838,0.1838
1692846985.173554,,0.0,0.1276,0.1276
1692846985.205560,,0.0,0.0,0.0
1692846985.237565,,0.0,0.0987,0.0987
1692846985.273441,,0.0,0.1051,0.1051
1692846985.305593,,0.0,0.1431,0.1431
1692846985.337565,,0.0,0.1602,0.1602
1692846985.373474,,0.0,0.1337,0.1337
1692846985.405446,,0.0,0.1194,0.1194
1692846985.437391,,0.0,0.1598,0.1598
1692846985.473329,,0.0,0.0807,0.0807
1692846985.505432,,0.0,0.1402,0.1402
1692846985.537457,,0.0,0.0644,0.0644
1692846985.573927,,0.0,0.0,0.0
1692846985.605816,,0.0,0.0696,0.0696
1692846985.637469,,0.0,0.2723,0.2723
1692846985.673666,,0.0,0.1442,0.1442
1692846985.705572,,0.0,0.2429,0.2429
1692846985.737373,,0.0,0.104,0.104
1692846985.773278,,0.0,0.1016,0.1016
1692846985.805436,,0.0,0.1873,0.1873
1692846985.837404,,0.0,0.1728,0.1728
1692846985.873371,,0.0,0.1227,0.1227
1692846985.905416,,0.0,0.1574,0.1574
1692846985.937438,,0.0,0.0,0.0
1692846985.973784,,0.0,0.1064,0.1064
1692846986.005564,,0.0,0.0533,0.0533
1692846986.037418,,0.0,0.1219,0.1219
1692846986.073417,,0.0,0.136,0.136
1692846986.105555,,0.0,0.0,0.0
1692846986.137504,,0.0,0.0873,0.0873
1692846986.173384,,0.0,0.1069,0.1069
1692846986.205419,,0.0,0.2047,0.2047
1692846986.237553,,0.0,0.0,0.0
1692846986.273391,,0.0,0.0,0.0
1692846986.305452,,0.0,0.1255,0.1255
1692846986.337504,,0.0,0.0747,0.0747
1692846986.373493,,0.0,0.0876,0.0876
1692846986.405456,,0.0,0.3102,0.3102
1692846986.437427,,0.0,0.1812,0.1812
1692846986.473411,,0.0,0.0,0.0
1692846986.505464,,0.0,0.0964,0.0964
1692846986.537462,,0.0,0.1118,0.1118
1692846986.573420,,0.0,0.2519,0.2519
1692846986.605428,,0.0,0.2,0.2
1692846986.637480,,0.0,0.072,0.072
1692846986.673259,,0.0,0.0788,0.0788
1692846986.705412,,0.0,0.0,0.0
1692846986.737269,,0.0,0.0,0.0
1692846986.775611,,0.0,0.273,0.273
1692846986.805509,,0.0,0.0988,0.0988
1692846986.837881,,0.0,0.17,0.17
1692846986.873654,,0.0,0.0513,0.0513
1692846986.905601,,0.0,0.1371,0.1371
1692846986.937622,,0.0,0.1098,0.1098
1692846986.973490,,0.0,0.0957,0.0957
1692846987.006541,,0.0,0.3147,0.3147
1692846987.037545,,0.0,0.0743,0.0743
1692846987.073351,,0.0,0.1203,0.1203
1692846987.105382,,0.0,0.2285,0.2285
1692846987.137421,,0.0,0.1066,0.1066
1692846987.173432,,0.0,0.1232,0.1232
1692846987.205554,,0.0,0.1439,0.1439
1692846987.237525,,0.0,0.2133,0.2133
1692846987.273355,,0.0,0.2206,0.2206
1692846987.305458,,0.0,0.1757,0.1757
1692846987.337471,,0.0,0.0976,0.0976
1692846987.373567,,0.0,0.0934,0.0934
1692846987.405500,,0.0,0.0,0.0
1692846987.437599,,0.0,0.1728,0.1728
1692846987.473471,,0.0,0.0,0.0
1692846987.505435,,0.0,0.084,0.084
1692846987.537457,,0.0,0.1489,0.1489
1692846987.573448,,0.0,0.108,0.108
1692846987.605847,,0.0,0.1519,0.1519
1692846987.637582,,0.0,0.0923,0.0923
1692846987.673596,,0.0,0.1341,0.1341
1692846987.705422,,0.0,0.2051,0.2051
1692846987.737380,,0.0,0.2877,0.2877
1692846987.773499,,0.0,0.098,0.098
1692846987.805502,,0.0,0.0,0.0
1692846987.837461,,0.0,0.1215,0.1215
1692846987.873407,,0.0,0.062,0.062
1692846987.905752,,0.0,0.0,0.0
1692846987.937577,,0.0,0.0991,0.0991
1692846987.973523,,0.0,0.052,0.052
1692846988.005548,,0.0,0.1098,0.1098
1692846988.037472,,0.0,0.0724,0.0724
1692846988.073512,,0.0,0.0,0.0
1692846988.105690,,0.0,0.2221,0.2221
1692846988.137816,,0.0,0.0768,0.0768
1692846988.173356,,0.0,0.0913,0.0913
1692846988.205436,,0.0,0.0,0.0
1692846988.237475,,0.0,0.122,0.122
1692846988.273347,,0.0,0.088,0.088
1692846988.305350,,0.0,0.0,0.0
1692846988.337562,,0.0,0.0,0.0
1692846988.373458,,0.0,0.2114,0.2114
1692846988.405679,,0.0,0.056,0.056
1692846988.437537,,0.0,0.0,0.0
1692846988.473464,,0.0,0.0,0.0
1692846988.505779,,0.0,0.2236,0.2236
1692846988.537541,,0.0,0.1058,0.1058
1692846988.573339,,0.0,0.0568,0.0568
1692846988.605361,,0.0,0.1222,0.1222
1692846988.637509,,0.0,0.0505,0.0505
1692846988.673506,,0.0,0.1021,0.1021
1692846988.705470,,0.0,0.0877,0.0877
1692846988.737449,,0.0,0.0579,0.0579
1692846988.773414,,0.0,0.1205,0.1205
1692846988.805597,,0.0,0.0675,0.0675
1692846988.837533,,0.0,0.0641,0.0641
1692846988.873759,,0.0,0.0711,0.0711
1692846988.905826,,0.0,0.0681,0.0681
1692846988.937696,,0.0,0.1123,0.1123
1692846988.973481,,0.0,0.0568,0.0568
1692846989.005560,,0.0,0.1221,0.1221
1692846989.037482,,0.0,0.0,0.0
1692846989.073382,,0.0,0.1638,0.1638
1692846989.105363,,0.0,0.0781,0.0781
1692846989.137695,,0.0,0.0754,0.0754
1692846989.173791,,0.0,0.0521,0.0521
1692846989.205487,,0.0,0.0988,0.0988
1692846989.237480,,0.0,0.1335,0.1335
1692846989.273598,,0.0,0.244,0.244
1692846989.305535,,0.0,0.2101,0.2101
1692846989.337436,,0.0,0.1935,0.1935
1692846989.373436,,0.0,0.1363,0.1363
1692846989.405480,,0.0,0.0512,0.0512
1692846989.437417,,0.0,0.1414,0.1414
1692846989.473409,,0.0,0.0577,0.0577
1692846989.505569,,0.0,0.0,0.0
1692846989.537409,,0.0,0.2037,0.2037
1692846989.573301,,0.0,0.1352,0.1352
1692846989.605561,,0.0,0.0742,0.0742
1692846989.637337,,0.0,0.0887,0.0887
1692846989.673453,,0.0,0.0969,0.0969
1692846989.705441,,0.0,0.0,0.0
1692846989.737577,,0.0,0.1769,0.1769
1692846989.773357,,0.0,0.0672,0.0672
1692846989.805468,,0.0,0.1341,0.1341
1692846989.837754,,0.0,0.0884,0.0884
1692846989.873512,,0.0,0.0718,0.0718
1692846989.905499,,0.0,0.0557,0.0557
1692846989.937421,,0.0,0.1251,0.1251
1692846989.973984,,0.0,0.0965,0.0965
1692846990.005958,,0.0,0.1161,0.1161
1692846990.037780,,0.0,0.0952,0.0952
1692846990.073501,,0.0,0.0,0.0
1692846990.105659,,0.0,0.2228,0.2228
1692846990.137440,,0.0,0.0,0.0
1692846990.173653,,0.0,0.1687,0.1687
1692846990.205750,,0.0,0.0879,0.0879
1692846990.237461,,0.0,0.0664,0.0664
1692846990.273403,,0.0,0.2523,0.2523
1692846990.305810,,0.0,0.0,0.0
1692846990.337439,,0.0,0.1339,0.1339
1692846990.373613,,0.0,0.1301,0.1301
1692846990.405394,,0.0,0.0776,0.0776
1692846990.437654,,0.0,0.3675,0.3675
1692846990.473828,,0.0,0.0872,0.0872
1692846990.506575,,0.0,0.0,0.0
1692846990.537457,,0.0,0.0777,0.0777
1692846990.573379,,0.0,0.1392,0.1392
1692846990.605479,,0.0,0.102,0.102
1692846990.637542,,0.0,0.1805,0.1805
1692846990.673332,,0.0,0.126,0.126
1692846990.705453,,0.0,0.2098,0.2098
1692846990.737541,,0.0,0.2694,0.2694
1692846990.773555,,0.0,0.1861,0.1861
1692846990.805794,,0.0,0.1396,0.1396
1692846990.837513,,0.0,0.0603,0.0603
1692846990.873430,,0.0,0.1241,0.1241
1692846990.905571,,0.0,0.0834,0.0834
1692846990.937402,,0.0,0.2093,0.2093
1692846990.973368,,0.0,0.1065,0.1065
1692846991.004959,,0.0,0.1801,0.1801
1692846991.037705,,0.0,0.0535,0.0535
1692846991.073552,,0.0,0.1006,0.1006
1692846991.105615,,0.0,0.1797,0.1797
1692846991.137507,,0.0,0.1887,0.1887
1692846991.173490,,0.0,0.132,0.132
1692846991.205518,,0.0,0.1219,0.1219
1692846991.237669,,0.0,0.0511,0.0511
1692846991.273433,,0.0,0.1498,0.1498
1692846991.305566,,0.0,0.0877,0.0877
1692846991.337516,,0.0,0.1602,0.1602
1692846991.373551,,0.0,0.1772,0.1772
1692846991.405693,,0.0,0.1075,0.1075
1692846991.437583,,0.0,0.1504,0.1504
1692846991.473883,,0.0,0.1895,0.1895
1692846991.505776,,0.0,0.0,0.0
1692846991.537631,,0.0,0.1871,0.1871
1692846991.573849,,0.0,0.1904,0.1904
1692846991.605877,,0.0,0.0,0.0
1692846991.637602,,0.0,0.0872,0.0872
1692846991.673648,,0.0,0.1486,0.1486
1692846991.705612,,0.0,0.1301,0.1301
1692846991.737721,,0.0,0.1682,0.1682
1692846991.773480,,0.0,0.053,0.053
1692846991.805702,,0.0,0.2062,0.2062
1692846991.837489,,0.0,0.2023,0.2023
1692846991.873476,,0.0,0.0563,0.0563
1692846991.908272,,0.0,0.1818,0.1818
1692846991.937528,,0.0,0.0,0.0
1692846991.973556,,0.0,0.0798,0.0798
1692846992.005520,,0.0,0.0765,0.0765
1692846992.037608,,0.0,0.1489,0.1489
1692846992.073529,,0.0,0.274,0.274
1692846992.105588,,0.0,0.0788,0.0788
1692846992.137516,,0.0,0.2464,0.2464
1692846992.173728,,0.0,0.129,0.129
1692846992.205506,,0.0,0.1524,0.1524
1692846992.237558,,0.0,0.0796,0.0796
1692846992.273685,,0.0,0.087,0.087
1692846992.306306,,0.0,0.0678,0.0678
1692846992.337679,,0.0,0.09,0.09
1692846992.373606,,0.0,0.1484,0.1484
1692846992.405927,,0.0,0.1198,0.1198
1692846992.437666,,0.0,0.1809,0.1809
1692846992.473984,,0.0,0.1255,0.1255
1692846992.505815,,0.0,0.0566,0.0566
1692846992.537914,,0.0,0.2338,0.2338
1692846992.573857,,0.0,0.0718,0.0718
1692846992.605532,,0.0,0.0664,0.0664
1692846992.637548,,0.0,0.0934,0.0934
1692846992.673536,,0.0,0.1076,0.1076
1692846992.705623,,0.0,0.2774,0.2774
1692846992.737597,,0.0,0.2282,0.2282
1692846992.774219,,0.0,0.1132,0.1132
1692846992.806078,,0.0,0.0582,0.0582
1692846992.838342,,0.0,0.0655,0.0655
1692846992.873675,,0.0,0.0732,0.0732
1692846992.906014,,0.0,0.0618,0.0618
1692846992.937497,,0.0,0.1495,0.1495
1692846992.973366,,0.0,0.2342,0.2342
1692846993.005586,,0.0,0.1151,0.1151
1692846993.037576,,0.0,0.203,0.203
1692846993.073464,,0.0,0.113,0.113
1692846993.105549,,0.0,0.1269,0.1269
1692846993.137517,,0.0,0.1227,0.1227
1692846993.173562,,0.0,0.3486,0.3486
1692846993.205791,,0.0,0.1638,0.1638
1692846993.237602,,0.0,0.1412,0.1412
1692846993.273774,,0.0,0.1004,0.1004
1692846993.305844,,0.0,0.1176,0.1176
