img,n_tiles,tile_confs,tile_nboxes,full_conf640,w,h
4aafa0afe0e581d6.jpg,35,0.000000;0.056263;0.095477;0.000000;0.000000;0.000000;0.000000;0.678619;0.221721;0.516866;0.522082;0.000000;0.172301;0.236168;0.369928;0.382400;0.702035;0.656626;0.344334;0.702853;0.707516;0.578543;0.306781;0.528832;0.681906;0.530866;0.685653;0.719612;0.209857;0.104537;0.129822;0.371682;0.309835;0.085470;0.083367,0;1;2;0;0;0;0;2;7;2;1;0;5;6;3;5;9;10;3;14;16;6;5;4;6;4;1;1;1;1;3;5;1;1;2,0.333665,3264,2448
4ac0687764ff6b0e.jpg,54,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.055840;0.000000;0.000000;0.000000;0.353683;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.381432,2848,4288
4aeff1c5aeecad60.jpg,20,0.000000;0.217178;0.353737;0.476322;0.383938;0.337726;0.147545;0.000000;0.279127;0.355091;0.326059;0.404882;0.090716;0.373843;0.640188;0.418215;0.213129;0.282090;0.374556;0.636603,0;1;5;5;7;2;2;0;4;3;7;3;4;5;8;8;3;6;5;7,0.188941,2249,1687
4b18034fafb73ccc.jpg,15,0.782044;0.152798;0.000000;0.542865;0.400099;0.242364;0.203405;0.198145;0.498143;0.566402;0.176263;0.467214;0.240175;0.311635;0.542642,2;4;0;8;4;2;8;3;3;6;6;5;6;4;6,0.849278,2606,1234
4b61f8479a4631f6.jpg,70,0.137266;0.000000;0.000000;0.000000;0.000000;0.456917;0.645985;0.000000;0.000000;0.000000;0.000000;0.162002;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.523829;0.000000;0.000000;0.130965;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.170977;0.169522;0.396806;0.387657;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.068455;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,4;0;0;0;0;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;4;1;2;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.081246,5184,3456
4b9ed4dcbe4c4faf.jpg,4,0.437540;0.563013;0.397844;0.450562,4;4;4;4,0.592677,826,826
4bda19904e1caedd.jpg,4,0.561881;0.520748;0.280747;0.468614,4;7;7;5,0.416209,1024,768
4bf3c53fa37915db.jpg,20,0.130040;0.447591;0.000000;0.000000;0.000000;0.000000;0.000000;0.234437;0.574444;0.582923;0.286566;0.171117;0.083935;0.422572;0.495147;0.059219;0.074069;0.240325;0.557806;0.638117,3;4;0;0;0;0;0;1;2;2;1;1;2;4;3;1;1;4;2;2,0.25129,2201,2022
4c01e7ba0e29df8c.jpg,42,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.129650;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.559151;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,0.0,3648,2736
4e24222b68123ef3.jpg,35,0.000000;0.000000;0.116622;0.000000;0.000000;0.000000;0.054457;0.000000;0.000000;0.000000;0.000000;0.179419;0.000000;0.073625;0.000000;0.252295;0.277534;0.000000;0.000000;0.000000;0.153096;0.000000;0.000000;0.251502;0.478724;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;2;0;0;0;1;0;0;0;0;5;0;2;0;2;2;0;0;0;1;0;0;3;4;0;0;0;0;0;0;0;0;0;0,0.619835,2448,3264
4f75c3917514e21e.jpg,4,0.305206;0.237494;0.593403;0.198761,2;3;1;5,0.0,1024,768
4fdcd3df7c6d8c72.jpg,12,0.574315;0.237845;0.400322;0.166416;0.180776;0.426390;0.106066;0.158691;0.416627;0.469051;0.264845;0.363590,6;7;5;2;2;4;1;2;3;2;2;3,0.668604,2048,1536
503d57029de0f6ce.jpg,9,0.312692;0.326610;0.164995;0.172560;0.000000;0.123697;0.072165;0.000000;0.000000,4;2;3;1;0;3;1;0;0,0.26195,1600,1200
50a8e0f047581eee.jpg,12,0.120060;0.069347;0.618290;0.078928;0.765887;0.417129;0.087035;0.495021;0.462667;0.000000;0.106038;0.330688,5;2;3;1;5;2;1;2;4;0;3;6,0.234503,2048,1536
50c532b8fc3c8d01.jpg,60,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.057342;0.000000;0.000000;0.178556;0.000000;0.000000;0.323703;0.418750;0.171665;0.306635;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.106591;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.147145,3168,4752
5373f1de6b6aa919.jpg,48,0.000000;0.000000;0.000000;0.142874;0.311378;0.000000;0.000000;0.000000;0.000000;0.052574;0.073076;0.584560;0.058557;0.185276;0.071248;0.000000;0.000000;0.000000;0.105463;0.236834;0.124223;0.087847;0.000000;0.000000;0.000000;0.064790;0.217335;0.400398;0.167726;0.452557;0.000000;0.000000;0.000000;0.000000;0.223838;0.080176;0.360431;0.000000;0.000000;0.000000;0.000000;0.000000;0.081788;0.126625;0.000000;0.000000;0.000000;0.000000,0;0;0;2;2;0;0;0;0;1;1;2;1;2;2;0;0;0;2;2;1;3;0;0;0;2;4;4;1;4;0;0;0;0;3;2;3;0;0;0;0;0;1;1;0;0;0;0,0.210408,4000,3000
53d655a363955c91.jpg,16,0.295400;0.065105;0.073844;0.096903;0.200197;0.692013;0.147071;0.522408;0.358072;0.090406;0.119246;0.291440;0.141701;0.334079;0.059049;0.417307,2;3;1;1;5;1;1;2;6;2;2;3;3;2;1;2,0.534016,2128,2018
53e5eeeff0fd0bc0.jpg,24,0.708445;0.134699;0.153950;0.538425;0.711130;0.708474;0.000000;0.456359;0.082126;0.635468;0.758262;0.764612;0.000000;0.286864;0.267878;0.299589;0.000000;0.000000;0.000000;0.152657;0.245039;0.161190;0.052540;0.050231,1;3;1;2;4;2;0;1;1;3;1;2;0;6;1;3;0;0;0;1;1;2;1;1,0.545206,2816,2112
5444099c2d172faa.jpg,66,0.124684;0.182453;0.169125;0.221761;0.217773;0.185877;0.420774;0.081750;0.135346;0.250173;0.224748;0.131455;0.173918;0.638594;0.072130;0.103415;0.270665;0.104892;0.621406;0.064200;0.067257;0.067275;0.337962;0.348321;0.405426;0.146730;0.477863;0.000000;0.227488;0.072774;0.153198;0.195497;0.163972;0.122421;0.146135;0.000000;0.304805;0.061664;0.543185;0.510846;0.816803;0.561055;0.000000;0.000000;0.181469;0.136919;0.000000;0.000000;0.249701;0.359779;0.192781;0.826551;0.748788;0.070914;0.000000;0.171969;0.097617;0.000000;0.156327;0.422643;0.000000;0.127562;0.586887;0.502233;0.072584;0.121652,3;6;4;5;1;2;4;1;1;1;2;5;3;2;1;3;2;3;4;1;2;3;3;9;2;2;1;0;10;2;3;4;2;1;2;0;3;1;1;5;6;6;0;0;1;2;0;0;1;1;2;4;3;2;0;3;1;0;1;4;0;2;6;4;1;2,0.068402,5312,2988
54920c65b10d266b.jpg,15,0.000000;0.000000;0.538883;0.708835;0.690356;0.385508;0.178652;0.000000;0.650179;0.473365;0.325262;0.154312;0.068585;0.463339;0.540550,0;0;3;1;1;2;3;0;1;1;8;7;1;1;2,0.244001,2292,1529
5600ccf0c7e30577.jpg,60,0.148158;0.081907;0.295051;0.054483;0.180287;0.000000;0.107958;0.095758;0.054792;0.058416;0.293102;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.488870;0.161276;0.156575;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.063046;0.000000;0.055852;0.000000;0.058000;0.000000;0.278973;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.094960;0.000000;0.000000;0.000000;0.169081;0.000000;0.159642;0.081436;0.107959;0.081414;0.077850;0.129897;0.070723;0.138595;0.079721;0.065457;0.157892;0.067447;0.000000;0.000000,1;3;2;1;2;0;2;3;1;1;3;0;0;0;0;0;0;1;5;4;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;2;1;1;1;1;1;2;1;1;1;3;1;0;0,0.450926,4752,3168
561f1cadde8c0725.jpg,6,0.000000;0.053959;0.221207;0.135282;0.349978;0.128789,0;1;2;2;2;2,0.304875,852,1280
579c6faafbaa925c.jpg,24,0.085877;0.000000;0.079213;0.191930;0.490360;0.469217;0.000000;0.000000;0.340619;0.000000;0.000000;0.000000;0.000000;0.086394;0.284082;0.310580;0.000000;0.000000;0.091981;0.000000;0.000000;0.412565;0.508879;0.315301,2;0;1;1;2;2;0;0;1;0;0;0;0;1;3;1;0;0;1;0;0;1;3;3,0.481931,2816,2112
57ea92b50b73dc3c.jpg,6,0.597675;0.151206;0.066608;0.655010;0.609858;0.116193,6;3;1;3;6;2,0.591691,1502,1093
5879df830691ccc2.jpg,70,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.350810;0.070902;0.235370;0.093314;0.388076;0.179428;0.000000;0.000000;0.000000;0.000000;0.000000;0.152941;0.268795;0.000000;0.581460;0.274613;0.000000;0.000000;0.000000;0.000000;0.536375;0.000000;0.000000;0.851542;0.826638;0.000000;0.000000;0.000000;0.000000;0.000000;0.116587;0.000000;0.100462;0.162024;0.067782;0.809083;0.068131;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.085980;0.000000;0.078851;0.456652;0.260249;0.000000;0.000000;0.000000;0.000000;0.000000;0.059778;0.000000;0.103549;0.472871;0.286165;0.000000,0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;2;5;0;0;0;0;0;1;1;0;1;4;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;2;5;1;4;1;0;0;0;0;0;0;2;0;1;4;2;0;0;0;0;0;1;0;1;4;3;0,0.060461,4928,3264
5914652d54179cb8.jpg,30,0.000000;0.000000;0.000000;0.000000;0.000000;0.262651;0.000000;0.000000;0.000000;0.073568;0.208678;0.273481;0.343300;0.132920;0.110160;0.267030;0.465536;0.073660;0.160420;0.240480;0.113293;0.157430;0.070886;0.169253;0.102284;0.292964;0.000000;0.188874;0.303028;0.313210,0;0;0;0;0;2;0;0;0;1;4;1;1;2;3;2;6;1;1;4;5;3;2;3;1;2;0;1;2;2,0.404828,2304,3072
592e029deb4fe7d9.jpg,24,0.000000;0.000000;0.000000;0.000000;0.498300;0.000000;0.000000;0.436080;0.536809;0.083667;0.063345;0.072948;0.224738;0.000000;0.000000;0.000000;0.459786;0.099559;0.170827;0.217564;0.356925;0.474596;0.453701;0.459281,0;0;0;0;3;0;0;1;1;1;2;1;2;0;0;0;2;1;3;2;2;3;1;1,0.468664,2048,3072
5a3f94aa35766f31.jpg,12,0.619811;0.000000;0.073025;0.188357;0.366894;0.219700;0.059465;0.000000;0.000000;0.000000;0.104877;0.000000,4;0;1;2;3;3;1;0;0;0;1;0,0.085391,1942,1573
5b109ce979789e04.jpg,4,0.778570;0.654185;0.325997;0.377783,5;8;4;5,0.356183,768,1024
5b1d138d06e98ea8.jpg,54,0.000000;0.000000;0.209586;0.053308;0.275401;0.232537;0.468357;0.271002;0.103642;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.293444;0.176597;0.456640;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.107418;0.000000;0.051389;0.000000;0.302795;0.082957;0.296879;0.000000;0.000000;0.000000;0.053978;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.085470;0.000000;0.000000;0.185067;0.000000;0.442696;0.129823;0.000000;0.000000,0;0;1;1;4;2;10;2;1;0;0;0;0;0;0;0;0;0;4;1;2;0;0;0;0;0;0;1;0;1;0;1;2;8;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2;0;2;2;0;0,0.415432,4512,3000
5b80f63cbb821353.jpg,35,0.000000;0.188498;0.000000;0.000000;0.000000;0.000000;0.000000;0.151490;0.277038;0.101764;0.388889;0.184098;0.000000;0.000000;0.162740;0.423264;0.325639;0.260320;0.083516;0.255341;0.257706;0.000000;0.000000;0.000000;0.000000;0.000000;0.056132;0.000000;0.000000;0.057612;0.000000;0.000000;0.000000;0.000000;0.000000,0;4;0;0;0;0;0;1;4;1;1;1;0;0;5;5;2;3;2;4;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0,0.357704,3264,2448
5c26e35b1142af29.jpg,30,0.000000;0.000000;0.000000;0.000000;0.168781;0.126408;0.209783;0.272781;0.000000;0.170089;0.000000;0.000000;0.000000;0.000000;0.187952;0.122221;0.000000;0.000000;0.000000;0.000000;0.490373;0.060742;0.000000;0.000000;0.000000;0.000000;0.584206;0.101040;0.000000;0.000000,0;0;0;0;2;1;7;5;0;2;0;0;0;0;3;2;0;0;0;0;4;1;0;0;0;0;8;3;0;0,0.281488,2864,2243
5c5e083a2b33c597.jpg,9,0.219930;0.144196;0.410310;0.094556;0.692939;0.314661;0.240740;0.551378;0.282366,3;1;5;3;1;3;2;1;3,0.278457,1574,1166
5f3e35510132c638.jpg,40,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.535549;0.211449;0.000000;0.000000;0.000000;0.000000;0.000000;0.097212;0.000000;0.249021;0.000000;0.000000;0.000000;0.000000;0.132854;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0,0.405511,3888,2588
5fb84fd5ef312440.jpg,12,0.124884;0.247245;0.109462;0.101497;0.082738;0.315533;0.323906;0.192797;0.157745;0.159549;0.217308;0.269927,8;3;1;1;3;8;5;3;3;6;6;6,0.688072,1927,1320
5fc261e9497193e1.jpg,9,0.256541;0.327689;0.000000;0.074606;0.556802;0.287859;0.183807;0.581685;0.000000,6;3;0;4;6;2;3;5;0,0.626867,1632,1232
604e5ac986858a9b.jpg,20,0.141434;0.220742;0.052157;0.359919;0.481015;0.397478;0.499620;0.358217;0.066291;0.000000;0.197429;0.284903;0.315906;0.583132;0.000000;0.182394;0.130317;0.000000;0.209831;0.067007,5;2;2;1;1;3;7;6;1;0;5;5;7;6;0;3;4;0;3;2,0.159714,2560,1920
61ad65e21ea94463.jpg,9,0.000000;0.000000;0.000000;0.434495;0.000000;0.000000;0.241369;0.233132;0.080434,0;0;0;2;0;0;3;1;1,0.166164,1500,1500
628f098fe63cfc2d.jpg,12,0.000000;0.354293;0.334524;0.000000;0.284968;0.268833;0.417122;0.646824;0.395988;0.349971;0.245304;0.439687,0;2;2;0;4;8;6;4;6;9;6;5,0.0,1804,1328
62f5b3b114f74ea8.jpg,48,0.000000;0.115426;0.117127;0.000000;0.159033;0.209292;0.000000;0.666346;0.000000;0.118803;0.368327;0.466481;0.407255;0.278812;0.000000;0.400433;0.000000;0.000000;0.294189;0.321426;0.280323;0.000000;0.000000;0.322944;0.000000;0.000000;0.000000;0.126992;0.566222;0.263040;0.077598;0.425525;0.000000;0.000000;0.080961;0.313403;0.568701;0.396552;0.000000;0.000000;0.000000;0.000000;0.133585;0.158844;0.560228;0.240105;0.000000;0.000000,0;1;1;0;7;2;0;3;0;2;3;13;1;3;0;11;0;0;4;5;7;0;0;4;0;0;0;6;10;8;2;2;0;0;1;4;5;6;0;0;0;0;4;4;6;2;0;0,0.110424,4000,3000
640bede79b581f12.jpg,6,0.232244;0.319461;0.304638;0.543079;0.399335;0.390479,11;7;8;15;10;9,0.203059,1280,960
641a1085804fb145.jpg,9,0.000000;0.425668;0.182239;0.000000;0.325406;0.000000;0.000000;0.231740;0.000000,0;4;3;0;1;0;0;4;0,0.243583,1608,1608
64d4e6c161a25dc2.jpg,6,0.503447;0.383990;0.073964;0.202755;0.102564;0.249180,3;6;1;4;1;3,0.351857,853,1280
64e01cd5145307d3.jpg,6,0.249672;0.105138;0.000000;0.255801;0.490849;0.137658,2;1;0;8;6;3,0.321483,1600,1067
651ff832c1cfec32.jpg,20,0.324914;0.054151;0.077440;0.601693;0.603452;0.166316;0.318485;0.226525;0.439695;0.285685;0.446649;0.204179;0.147028;0.314929;0.473139;0.413706;0.227557;0.209912;0.415974;0.499799,8;1;1;7;11;2;8;7;2;3;3;5;2;1;1;5;3;3;2;1,0.417172,2272,1704
656abc78a9534c08.jpg,6,0.380404;0.484142;0.357385;0.102469;0.426184;0.163396,2;2;2;2;6;7,0.704683,1038,1344
65924623968e80ed.jpg,24,0.184401;0.344305;0.542482;0.424074;0.603815;0.247367;0.000000;0.081963;0.476506;0.563037;0.585256;0.000000;0.127008;0.463783;0.523713;0.426828;0.061430;0.000000;0.233203;0.335701;0.583565;0.165034;0.654979;0.152407,1;3;7;8;4;2;0;3;9;6;3;0;4;6;7;3;1;0;6;7;3;2;2;3,0.317136,3000,2007
65f8d16eaf291cce.jpg,70,0.192463;0.000000;0.000000;0.634736;0.000000;0.000000;0.000000;0.100636;0.000000;0.000000;0.378727;0.215065;0.245075;0.162526;0.075638;0.000000;0.000000;0.102578;0.000000;0.000000;0.133056;0.311176;0.153099;0.314494;0.340280;0.334938;0.179970;0.468788;0.426391;0.165558;0.236662;0.258695;0.271917;0.084470;0.527106;0.280887;0.297618;0.577575;0.495454;0.317026;0.465762;0.552282;0.298323;0.214675;0.332117;0.467827;0.102124;0.082155;0.209120;0.259713;0.187193;0.288557;0.112362;0.000000;0.303241;0.821529;0.000000;0.000000;0.000000;0.000000;0.255203;0.194121;0.693199;0.258552;0.552971;0.112290;0.070212;0.000000;0.000000;0.000000,8;0;0;1;0;0;0;4;0;0;13;5;3;2;2;0;0;1;0;0;13;14;1;7;8;3;3;3;6;3;7;6;4;2;7;6;5;2;7;8;2;1;3;3;3;2;2;1;2;5;6;3;2;0;3;1;0;0;0;0;4;1;4;1;1;1;1;0;0;0,0.297443,5184,3456
66a8d1c74ad49ea1.jpg,24,0.000000;0.182281;0.000000;0.057212;0.104132;0.318315;0.392209;0.203735;0.290974;0.417069;0.414871;0.188731;0.000000;0.095064;0.441284;0.136910;0.000000;0.000000;0.139881;0.000000;0.000000;0.313067;0.315189;0.000000,0;1;0;1;1;6;4;3;2;3;4;1;0;1;1;1;0;0;1;0;0;3;3;0,0.0,2048,2838
67fcac04edc0ace5.jpg,35,0.000000;0.000000;0.000000;0.420398;0.000000;0.000000;0.000000;0.000000;0.000000;0.561565;0.554862;0.445387;0.460501;0.176128;0.160719;0.000000;0.000000;0.000000;0.000000;0.000000;0.202261;0.154625;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.312410;0.000000;0.000000;0.000000;0.000000;0.263953;0.000000,0;0;0;1;0;0;0;0;0;1;1;6;1;1;1;0;0;0;0;0;2;1;0;0;0;0;0;0;2;0;0;0;0;3;0,0.36688,3456,2304
686f1e0d4a0b47cb.jpg,6,0.058230;0.188353;0.143561;0.054181;0.239614;0.083918,1;4;2;1;5;1,0.0,1440,900
6a007d6f6df275ce.jpg,36,0.216518;0.674786;0.829976;0.750191;0.000000;0.000000;0.522693;0.737295;0.251105;0.560041;0.067418;0.000000;0.078332;0.220186;0.000000;0.107199;0.064684;0.000000;0.437018;0.158597;0.104930;0.199484;0.058980;0.090432;0.111893;0.094231;0.083863;0.417798;0.374044;0.110782;0.471296;0.094097;0.704551;0.589189;0.106768;0.000000,4;2;1;1;0;0;1;3;2;1;1;0;2;1;0;1;1;0;1;2;4;3;1;2;3;1;1;2;1;2;4;1;3;2;1;0,0.585001,2894,3078
6a17b9db2164e958.jpg,4,0.518089;0.427311;0.257541;0.228354,3;2;6;6,0.716142,1024,768
6ae69b25fa8d3526.jpg,20,0.199733;0.000000;0.000000;0.000000;0.000000;0.098406;0.000000;0.000000;0.368847;0.329254;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1;0;0;0;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0,0.0,2272,1704
6b53dab4ef57aada.jpg,6,0.361146;0.092622;0.397357;0.218986;0.324572;0.268525,10;2;6;9;10;7,0.156361,1600,1067
6e0add6a4deeb0b3.jpg,9,0.404963;0.144450;0.000000;0.307745;0.251477;0.125860;0.769541;0.394456;0.196445,3;5;0;3;4;7;2;6;10,0.348422,1628,1221
6f77c153f44d6168.jpg,56,0.642152;0.182838;0.156595;0.367307;0.321128;0.235748;0.107496;0.000000;0.088553;0.000000;0.719363;0.214228;0.202281;0.202344;0.119768;0.000000;0.191633;0.460791;0.760788;0.000000;0.000000;0.307272;0.059255;0.193342;0.108589;0.274090;0.000000;0.000000;0.056951;0.163074;0.713305;0.339453;0.000000;0.083330;0.287857;0.415162;0.137890;0.170823;0.000000;0.514296;0.700944;0.455547;0.083692;0.158746;0.379584;0.638064;0.629916;0.514486;0.712591;0.449762;0.084553;0.208384;0.243897;0.625701;0.646532;0.565368,4;4;3;8;2;1;1;0;1;0;3;2;1;3;2;0;1;4;1;0;0;3;1;4;1;2;0;0;1;1;2;3;0;1;1;1;3;2;0;10;3;8;1;4;3;4;5;7;3;7;1;4;3;3;6;6,0.665388,4144,3216
70921eefb1bf4f1a.jpg,9,0.112292;0.050347;0.086164;0.406587;0.281086;0.333706;0.182912;0.103412;0.136394,3;1;2;6;7;9;4;4;6,0.204886,1200,1600
7182a2a2ab3fba55.jpg,4,0.348896;0.353354;0.338881;0.427959,6;8;10;7,0.23355,1024,768
7346721d1818fba2.jpg,56,0.061797;0.236120;0.118586;0.270221;0.146759;0.732751;0.732283;0.000000;0.454813;0.203771;0.162087;0.192950;0.000000;0.000000;0.297620;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.274126;0.000000;0.000000;0.000000;0.000000;0.126080;0.166090;0.000000;0.000000;0.321985;0.056510;0.089393;0.061772;0.085475;0.356522;0.358056;0.000000;0.000000;0.000000;0.115780;0.055209;0.472189;0.000000;0.000000;0.000000;0.000000;0.490687;0.334205;0.318215;0.398298;0.000000;0.000000;0.000000;0.000000;0.000000,1;4;8;1;5;3;2;0;4;3;1;6;0;0;2;0;0;0;0;0;0;6;0;0;0;0;2;1;0;0;3;1;2;1;1;2;2;0;0;0;1;1;1;0;0;0;0;1;1;3;1;0;0;0;0;0,0.214307,3225,4144
74ee6d1b58ae2e70.jpg,24,0.087345;0.629373;0.088831;0.000000;0.000000;0.375944;0.000000;0.000000;0.245611;0.075570;0.000000;0.000000;0.193167;0.000000;0.056956;0.000000;0.000000;0.000000;0.383046;0.114154;0.071319;0.000000;0.234066;0.229065,2;3;1;0;0;1;0;0;7;1;0;0;1;0;1;0;0;0;1;2;2;0;1;2,0.136188,3008,2000
76a4ee349b7a53eb.jpg,12,0.112205;0.545530;0.101219;0.257485;0.182828;0.656242;0.702150;0.205544;0.551323;0.343637;0.123325;0.528093,2;3;1;11;3;6;4;3;5;6;3;2,0.303752,1536,2048
7986a227e8b444fd.jpg,24,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.238623,3054,2036
7a32cfdda64af618.jpg,48,0.466707;0.343606;0.098343;0.000000;0.000000;0.000000;0.322112;0.000000;0.000000;0.000000;0.000000;0.056452;0.467532;0.554886;0.000000;0.000000;0.000000;0.058524;0.567164;0.194701;0.085179;0.220439;0.000000;0.446898;0.000000;0.000000;0.000000;0.000000;0.172061;0.621199;0.253803;0.165850;0.577100;0.303915;0.511012;0.269212;0.314524;0.187000;0.445072;0.116588;0.413382;0.325296;0.396946;0.595723;0.195358;0.224827;0.249544;0.126894,4;3;1;0;0;0;2;0;0;0;0;1;4;2;0;0;0;1;3;3;2;7;0;2;0;0;0;0;4;11;3;5;4;5;1;4;5;4;4;3;5;1;2;3;6;4;4;5,0.128006,4032,3024
7a3942d6c34d4885.jpg,20,0.393055;0.333254;0.000000;0.000000;0.677853;0.620653;0.480395;0.687814;0.286986;0.541112;0.602980;0.591703;0.617407;0.445634;0.186642;0.700540;0.585678;0.325785;0.620616;0.100032,3;5;0;0;4;7;6;5;5;1;15;11;8;7;3;8;8;5;2;2,0.30529,2592,1936
7b2949144b34118d.jpg,6,0.222282;0.359943;0.127788;0.804212;0.175427;0.257717,3;4;2;3;4;4,0.334735,1300,863
7b2d53f0e20452f4.jpg,12,0.733630;0.187929;0.140577;0.302825;0.157057;0.461571;0.533199;0.424469;0.073263;0.587628;0.355055;0.486330,2;11;1;2;6;4;9;6;1;4;6;15,0.131459,2048,1536
7c631e971ee97549.jpg,20,0.386236;0.121876;0.133444;0.272647;0.201439;0.236100;0.166517;0.155267;0.000000;0.000000;0.100886;0.346718;0.707107;0.179081;0.000000;0.119484;0.481665;0.548922;0.061587;0.000000,1;1;3;3;1;2;1;2;0;0;7;3;2;1;0;3;4;2;1;0,0.224568,2360,1772
7c68f37e1eb82609.jpg,12,0.000000;0.145472;0.000000;0.000000;0.308552;0.118101;0.294793;0.130890;0.000000;0.055405;0.225737;0.098090,0;3;0;0;1;2;2;5;0;1;2;4,0.451414,2000,1333
7d18603c87fd316c.jpg,6,0.000000;0.000000;0.000000;0.225098;0.132353;0.000000,0;0;0;1;2;0,0.510311,1280,937
7e0773e8d3682900.jpg,20,0.000000;0.000000;0.000000;0.000000;0.000000;0.698770;0.566364;0.417846;0.202471;0.217387;0.686281;0.519391;0.560576;0.518314;0.495433;0.670074;0.399132;0.584430;0.475425;0.451226,0;0;0;0;0;9;11;7;5;8;7;8;3;7;8;10;7;8;8;7,0.276209,2272,1704
