img,n_tiles,tile_confs,tile_nboxes,full_conf640,w,h
4aafa0afe0e581d6.jpg,35,0.000000;0.000000;0.000000;0.000000;0.068479;0.000000;0.000000;0.000000;0.113304;0.000000;0.194594;0.000000;0.250951;0.248009;0.000000;0.092318;0.133622;0.315100;0.000000;0.000000;0.000000;0.090436;0.000000;0.297316;0.534094;0.195414;0.680023;0.689038;0.000000;0.192253;0.057389;0.000000;0.000000;0.000000;0.000000,0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;3;1;3;0;0;0;1;0;2;1;1;1;1;0;1;1;0;0;0;0,0.432837,3264,2448
4ac0687764ff6b0e.jpg,54,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.0,2848,4288
4aeff1c5aeecad60.jpg,20,0.000000;0.000000;0.000000;0.079639;0.059433;0.417158;0.000000;0.000000;0.000000;0.000000;0.218209;0.278389;0.189622;0.069765;0.643963;0.127769;0.415654;0.194855;0.177504;0.684367,0;0;0;2;1;1;0;0;0;0;2;3;2;1;1;1;3;1;2;1,0.0,2249,1687
4b18034fafb73ccc.jpg,15,0.324819;0.000000;0.000000;0.157148;0.000000;0.000000;0.000000;0.000000;0.082845;0.000000;0.000000;0.067468;0.000000;0.077680;0.000000,1;0;0;1;0;0;0;0;1;0;0;1;0;1;0,0.100829,2606,1234
4b61f8479a4631f6.jpg,70,0.414626;0.000000;0.000000;0.000000;0.000000;0.116906;0.315868;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.572091;0.000000;0.102405;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.486415;0.000000;0.630570;0.061398;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.107286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.0,5184,3456
4b9ed4dcbe4c4faf.jpg,4,0.000000;0.000000;0.000000;0.000000,0;0;0;0,0.127162,826,826
4bda19904e1caedd.jpg,4,0.000000;0.000000;0.000000;0.000000,0;0;0;0,0.0,1024,768
4bf3c53fa37915db.jpg,20,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.058586;0.121271;0.248579;0.208989;0.000000;0.107983;0.000000;0.000000;0.000000;0.053807;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;1;1;1;2;0;3;0;0;0;1;0;0;0;0,0.0,2201,2022
4c01e7ba0e29df8c.jpg,42,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.100586;0.000000;0.000000;0.000000;0.000000;0.000000;0.071711;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,0.0,3648,2736
4e24222b68123ef3.jpg,35,0.000000;0.083611;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.113758;0.159944;0.000000;0.306779;0.000000;0.072499;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,0.097862,2448,3264
4f75c3917514e21e.jpg,4,0.000000;0.246192;0.000000;0.264286,0;1;0;2,0.058964,1024,768
4fdcd3df7c6d8c72.jpg,12,0.000000;0.058670;0.000000;0.000000;0.300848;0.000000;0.000000;0.057240;0.147705;0.000000;0.000000;0.152497,0;1;0;0;2;0;0;1;1;0;0;2,0.175237,2048,1536
503d57029de0f6ce.jpg,9,0.062086;0.000000;0.000000;0.355820;0.061600;0.000000;0.156094;0.054541;0.000000,1;0;0;1;1;0;1;1;0,0.104276,1600,1200
50a8e0f047581eee.jpg,12,0.000000;0.000000;0.173124;0.285688;0.081938;0.000000;0.000000;0.213202;0.248284;0.000000;0.000000;0.296539,0;0;1;2;1;0;0;2;1;0;0;3,0.160029,2048,1536
50c532b8fc3c8d01.jpg,60,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.084449;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.0,3168,4752
5373f1de6b6aa919.jpg,48,0.000000;0.068895;0.000000;0.223822;0.414007;0.000000;0.000000;0.000000;0.070022;0.000000;0.000000;0.352604;0.198428;0.000000;0.000000;0.000000;0.198043;0.000000;0.000000;0.127312;0.000000;0.188596;0.000000;0.000000;0.185265;0.000000;0.000000;0.090771;0.000000;0.131819;0.000000;0.000000;0.064521;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;1;0;3;1;0;0;0;3;0;0;1;2;0;0;0;2;0;0;1;0;2;0;0;1;0;0;2;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.0,4000,3000
53d655a363955c91.jpg,16,0.082944;0.051429;0.000000;0.000000;0.081483;0.405188;0.119792;0.358789;0.000000;0.000000;0.050990;0.000000;0.000000;0.000000;0.204093;0.000000,1;1;0;0;1;1;1;2;0;0;1;0;0;0;4;0,0.0,2128,2018
53e5eeeff0fd0bc0.jpg,24,0.065848;0.000000;0.000000;0.205791;0.127243;0.121897;0.000000;0.147290;0.239901;0.170556;0.369865;0.393506;0.060648;0.000000;0.189243;0.268238;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1;0;0;4;1;1;0;3;2;1;1;2;1;0;2;4;0;0;0;0;0;0;0;0,0.0,2816,2112
5444099c2d172faa.jpg,66,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.257178;0.232775;0.060092;0.051546;0.063042;0.199190;0.000000;0.718475;0.000000;0.000000;0.000000;0.000000;0.378311;0.000000;0.000000;0.000000;0.054740;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.202868;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.101885;0.800750;0.760849;0.098622;0.000000;0.000000;0.000000;0.000000;0.251380;0.000000;0.000000;0.000000;0.795927;0.695881;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.309918;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;1;2;1;1;1;2;0;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;3;0;0;0;1;1;0;0;0;0;0;0;3;0;0;0;0;0;0,0.0,5312,2988
54920c65b10d266b.jpg,15,0.000000;0.000000;0.696982;0.579855;0.574099;0.000000;0.000000;0.000000;0.650625;0.655992;0.259934;0.000000;0.000000;0.079008;0.224689,0;0;2;2;1;0;0;0;1;1;2;0;0;1;1,0.0,2292,1529
5600ccf0c7e30577.jpg,60,0.055992;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.122399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.0,4752,3168
561f1cadde8c0725.jpg,6,0.000000;0.000000;0.000000;0.000000;0.294824;0.000000,0;0;0;0;2;0,0.0,852,1280
579c6faafbaa925c.jpg,24,0.000000;0.000000;0.000000;0.051507;0.144993;0.070278;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.163501;0.347419;0.000000;0.000000;0.173330;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;1;3;2;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0,0.180384,2816,2112
57ea92b50b73dc3c.jpg,6,0.603737;0.355775;0.000000;0.597706;0.348100;0.000000,1;3;0;2;3;0,0.0,1502,1093
5879df830691ccc2.jpg,70,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.140449;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.097780;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.586254;0.000000;0.000000;0.855913;0.788653;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.090226;0.000000;0.058178;0.786535;0.314004;0.000000;0.000000;0.000000;0.000000;0.000000;0.112439;0.067477;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;2;0;1;3;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.0,4928,3264
5914652d54179cb8.jpg,30,0.000000;0.000000;0.000000;0.000000;0.000000;0.206676;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.114073;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0,0.0,2304,3072
592e029deb4fe7d9.jpg,24,0.000000;0.000000;0.000000;0.000000;0.067548;0.458124;0.246784;0.066829;0.000000;0.155647;0.000000;0.659630;0.296566;0.207716;0.000000;0.381572;0.000000;0.089970;0.453350;0.000000;0.000000;0.241122;0.000000;0.000000,0;0;0;0;1;1;1;1;0;1;0;1;1;2;0;2;0;2;2;0;0;1;0;0,0.090112,2048,3072
5a3f94aa35766f31.jpg,12,0.275790;0.220313;0.079146;0.080236;0.000000;0.000000;0.096461;0.000000;0.000000;0.000000;0.000000;0.000000,1;1;2;1;0;0;1;0;0;0;0;0,0.127017,1942,1573
5b109ce979789e04.jpg,4,0.000000;0.050231;0.313943;0.058455,0;1;1;1,0.124382,768,1024
5b1d138d06e98ea8.jpg,54,0.000000;0.000000;0.000000;0.000000;0.624454;0.000000;0.154553;0.379675;0.000000;0.000000;0.000000;0.274431;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.137623;0.224404;0.169441;0.000000;0.000000;0.155451;0.000000;0.000000;0.000000;0.000000;0.000000;0.074036;0.346671;0.000000;0.056730;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;2;0;3;2;0;0;0;1;0;0;0;0;0;0;0;1;4;3;0;0;3;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.306369,4512,3000
5b80f63cbb821353.jpg,35,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.253973;0.182666;0.164893;0.000000;0.000000;0.000000;0.000000;0.237116;0.676484;0.230861;0.000000;0.000000;0.140324;0.238939;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;3;2;1;0;0;0;0;5;1;5;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.082522,3264,2448
5c26e35b1142af29.jpg,30,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.552890;0.157255;0.000000;0.000000;0.000000;0.000000;0.087855;0.000000;0.094418;0.068019;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.115110;0.000000;0.000000;0.000000,0;0;0;0;0;0;1;2;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0,0.150582,2864,2243
5c5e083a2b33c597.jpg,9,0.107417;0.448733;0.000000;0.000000;0.241074;0.063107;0.000000;0.302511;0.061334,1;1;0;0;2;1;0;2;1,0.274587,1574,1166
5f3e35510132c638.jpg,40,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.110620;0.093007;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.067900;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,0.148303,3888,2588
5fb84fd5ef312440.jpg,12,0.000000;0.000000;0.000000;0.000000;0.000000;0.053402;0.000000;0.000000;0.000000;0.000000;0.000000;0.052291,0;0;0;0;0;1;0;0;0;0;0;1,0.190574,1927,1320
5fc261e9497193e1.jpg,9,0.000000;0.000000;0.217337;0.000000;0.233697;0.000000;0.000000;0.266998;0.000000,0;0;1;0;2;0;0;2;0,0.0,1632,1232
604e5ac986858a9b.jpg,20,0.000000;0.000000;0.000000;0.076620;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.051949;0.099612;0.104860;0.000000;0.000000;0.000000;0.000000;0.071785;0.000000,0;0;0;1;0;0;0;0;0;0;0;1;1;2;0;0;0;0;2;0,0.0,2560,1920
61ad65e21ea94463.jpg,9,0.000000;0.000000;0.000000;0.056895;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;1;0;0;0;0;0,0.0,1500,1500
628f098fe63cfc2d.jpg,12,0.000000;0.000000;0.000000;0.000000;0.000000;0.055692;0.000000;0.052413;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;1;0;1;0;0;0;0,0.0,1804,1328
62f5b3b114f74ea8.jpg,48,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.385026;0.000000;0.000000;0.177508;0.211104;0.096278;0.053827;0.192254;0.000000;0.000000;0.000000;0.093467;0.240032;0.000000;0.000000;0.061048;0.000000;0.000000;0.000000;0.000000;0.104364;0.255922;0.052708;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.071487;0.205167;0.000000;0.000000;0.000000;0.000000;0.000000;0.057514;0.199228;0.310668;0.000000;0.000000,0;0;0;0;0;0;0;2;0;0;3;1;2;1;2;0;0;0;1;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;5;0;0;0;0;0;1;4;1;0;0,0.0,4000,3000
640bede79b581f12.jpg,6,0.319850;0.140620;0.110463;0.000000;0.000000;0.000000,2;2;2;0;0;0,0.301163,1280,960
641a1085804fb145.jpg,9,0.148114;0.387346;0.294114;0.000000;0.724914;0.000000;0.000000;0.213767;0.000000,2;1;1;0;1;0;0;5;0,0.0,1608,1608
64d4e6c161a25dc2.jpg,6,0.000000;0.000000;0.000000;0.000000;0.000000;0.058824,0;0;0;0;0;1,0.0,853,1280
64e01cd5145307d3.jpg,6,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0,0.0,1600,1067
651ff832c1cfec32.jpg,20,0.000000;0.000000;0.143029;0.146587;0.170879;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.0,2272,1704
656abc78a9534c08.jpg,6,0.228478;0.105028;0.000000;0.000000;0.000000;0.274058,1;2;0;0;0;1,0.059786,1038,1344
65924623968e80ed.jpg,24,0.000000;0.284399;0.000000;0.000000;0.158295;0.000000;0.000000;0.082428;0.070680;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.347184;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.143933;0.000000,0;2;0;0;2;0;0;1;1;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0,0.11211,3000,2007
65f8d16eaf291cce.jpg,70,0.106042;0.000000;0.100875;0.380502;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.053721;0.165845;0.272135;0.000000;0.000000;0.000000;0.000000;0.069082;0.000000;0.000000;0.335754;0.480406;0.000000;0.240935;0.000000;0.185979;0.234207;0.059259;0.091551;0.240925;0.000000;0.102990;0.152414;0.220474;0.168994;0.076234;0.155678;0.102049;0.000000;0.182130;0.098835;0.059613;0.575668;0.083418;0.157476;0.625152;0.000000;0.000000;0.000000;0.000000;0.211907;0.753467;0.059484;0.081469;0.601778;0.661230;0.000000;0.000000;0.000000;0.000000;0.000000;0.386065;0.206331;0.566686;0.296140;0.167324;0.000000;0.000000;0.000000;0.000000,1;0;1;2;0;0;0;0;0;0;1;4;2;0;0;0;0;1;0;0;1;2;0;2;0;1;2;1;2;1;0;1;1;2;4;1;2;1;0;2;1;1;1;2;1;2;0;0;0;0;2;2;1;1;2;1;0;0;0;0;0;2;1;1;1;1;0;0;0;0,0.0,5184,3456
66a8d1c74ad49ea1.jpg,24,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.180895;0.088933;0.000000;0.315532;0.000000;0.000000;0.000000;0.077046;0.056140;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;2;1;0,0.0,2048,2838
67fcac04edc0ace5.jpg,35,0.000000;0.000000;0.075344;0.136763;0.162580;0.000000;0.000000;0.000000;0.000000;0.000000;0.418261;0.524134;0.054904;0.000000;0.071312;0.000000;0.000000;0.000000;0.000000;0.000000;0.053142;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;2;1;1;0;0;0;0;0;1;2;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.223556,3456,2304
686f1e0d4a0b47cb.jpg,6,0.118635;0.099818;0.000000;0.065560;0.000000;0.000000,2;1;0;2;0;0,0.0,1440,900
6a007d6f6df275ce.jpg,36,0.113674;0.335989;0.095670;0.000000;0.000000;0.000000;0.603600;0.765567;0.219820;0.311009;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.059055;0.072300;0.230365;0.000000;0.000000;0.059512;0.081890;0.092427;0.000000;0.000000;0.000000;0.223944;0.000000;0.000000;0.292568;0.092296;0.000000;0.000000;0.172115,3;1;1;0;0;0;1;3;1;4;0;0;0;0;0;0;0;2;1;2;0;0;1;3;1;0;0;0;2;0;0;2;1;0;0;1,0.0,2894,3078
6a17b9db2164e958.jpg,4,0.368302;0.369896;0.063927;0.140462,1;4;1;4,0.076552,1024,768
6ae69b25fa8d3526.jpg,20,0.457043;0.000000;0.000000;0.000000;0.000000;0.405731;0.000000;0.000000;0.275582;0.280677;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,2;0;0;0;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0,0.0,2272,1704
6b53dab4ef57aada.jpg,6,0.000000;0.000000;0.082926;0.000000;0.000000;0.057352,0;0;1;0;0;1,0.141981,1600,1067
6e0add6a4deeb0b3.jpg,9,0.000000;0.153117;0.000000;0.062063;0.051122;0.000000;0.126954;0.000000;0.000000,0;1;0;1;1;0;1;0;0,0.0,1628,1221
6f77c153f44d6168.jpg,56,0.735554;0.000000;0.080977;0.558400;0.000000;0.087787;0.000000;0.399841;0.071745;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.346122;0.000000;0.000000;0.284261;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.067776;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.092773;0.000000;0.000000;0.212821;0.644851;0.000000;0.000000;0.000000;0.068310;0.000000;0.000000;0.000000;0.676256;0.000000;0.000000;0.000000;0.000000;0.000000;0.059856;0.000000,1;0;2;2;0;1;0;2;1;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;3;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0,0.168916,4144,3216
70921eefb1bf4f1a.jpg,9,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0,0.0,1200,1600
7182a2a2ab3fba55.jpg,4,0.194872;0.080308;0.086440;0.074204,5;1;7;1,0.524955,1024,768
7346721d1818fba2.jpg,56,0.285595;0.260324;0.262221;0.000000;0.000000;0.207692;0.209332;0.000000;0.430837;0.000000;0.099807;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.207410;0.056186;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.080946;0.000000;0.000000;0.065694;0.066936;0.167213;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.057729;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.088064;0.000000;0.000000;0.000000;0.000000;0.000000,2;2;5;0;0;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0,0.0,3225,4144
74ee6d1b58ae2e70.jpg,24,0.000000;0.000000;0.000000;0.692422;0.000000;0.052633;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.0,3008,2000
76a4ee349b7a53eb.jpg,12,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.111389;0.000000;0.000000;0.000000;0.363544;0.185785,0;0;0;0;0;0;1;0;0;0;1;1,0.0,1536,2048
7986a227e8b444fd.jpg,24,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.0,3054,2036
7a32cfdda64af618.jpg,48,0.093630;0.138310;0.176106;0.136186;0.000000;0.000000;0.433008;0.000000;0.000000;0.000000;0.000000;0.000000;0.113507;0.000000;0.000000;0.000000;0.000000;0.490678;0.076851;0.000000;0.000000;0.000000;0.000000;0.381526;0.000000;0.054597;0.000000;0.000000;0.000000;0.000000;0.058041;0.000000;0.000000;0.000000;0.206905;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.106465;0.000000;0.000000;0.000000;0.358861;0.599712,3;4;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1,0.384307,4032,3024
7a3942d6c34d4885.jpg,20,0.115771;0.323239;0.104705;0.065718;0.574690;0.669211;0.000000;0.302579;0.109059;0.313835;0.225032;0.359234;0.645716;0.000000;0.000000;0.317803;0.396334;0.302189;0.261039;0.000000,1;1;1;1;3;2;0;4;2;1;2;5;6;0;0;2;5;4;1;0,0.0,2592,1936
7b2949144b34118d.jpg,6,0.000000;0.000000;0.053105;0.157213;0.000000;0.000000,0;0;1;1;0;0,0.0,1300,863
7b2d53f0e20452f4.jpg,12,0.144370;0.319472;0.000000;0.000000;0.000000;0.101783;0.099716;0.093815;0.072914;0.000000;0.070594;0.065689,1;2;0;0;0;3;1;1;1;0;1;1,0.0,2048,1536
7c631e971ee97549.jpg,20,0.000000;0.288744;0.064852;0.101934;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.114101;0.000000;0.173881;0.190976;0.000000;0.064647,0;8;1;1;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1,0.05623,2360,1772
7c68f37e1eb82609.jpg,12,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.050769;0.473279;0.000000;0.000000;0.147636;0.375766,0;0;0;0;0;0;1;1;0;0;1;1,0.0,2000,1333
7d18603c87fd316c.jpg,6,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0,0.09847,1280,937
7e0773e8d3682900.jpg,20,0.000000;0.127637;0.000000;0.000000;0.000000;0.000000;0.255152;0.115076;0.060645;0.000000;0.276616;0.057050;0.248741;0.062161;0.078427;0.178438;0.054515;0.062699;0.000000;0.087229,0;1;0;0;0;0;1;2;1;0;2;2;2;1;1;2;2;2;0;1,0.168768,2272,1704
7ea7c4a01b5a3c94.jpg,12,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.102874;0.000000;0.150075,0;0;0;0;0;0;0;0;0;2;0;2,0.0,2048,1536
